m_id,m_Category,m_Grade,m_DisplayOrder,m_HideAchieved,m_HideCondAchieved,m_HideAfterAquired,m_OpenCondAchieve,m_OpenCondQuest,m_OpenCondOther,m_Title,m_Description,m_ConditionID,m_AddInfluence,m_RewardType,m_RewardItemId,m_RewardItemNum,m_RewardOption0,m_LimitedTimeId,m_LimitedStartTimestamp,m_LimitedEndTimestamp,m_AfterAchieveLimitNum,m_LimitNumHide
13138,5,3,52314,194,194,194,13137,0,0,120764,120939,103349,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13139,5,3,52315,194,194,194,13138,0,0,120765,120940,103350,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13553,5,3,52316,194,194,194,13139,0,0,121687,121733,104093,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13554,5,3,52317,194,194,194,13553,0,0,121688,121734,104094,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13555,5,3,52318,194,194,194,13554,0,0,121689,121735,104095,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13556,5,3,52319,194,194,194,13555,0,0,121690,121736,104096,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13557,5,3,52320,194,194,194,13556,0,0,121691,121737,104097,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
232,5,1,52701,194,194,194,0,0,0,111482,116483,90232,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
233,5,1,52702,194,194,194,232,0,0,111483,116484,90233,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
769,5,1,52703,194,194,194,233,0,0,111989,116990,90739,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
770,5,2,52704,194,194,194,769,0,0,111990,116991,90740,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
771,5,2,52705,194,194,194,770,0,0,111991,116992,90741,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
772,5,2,52706,194,194,194,771,0,0,111992,116993,90742,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13140,5,2,52707,194,194,194,772,0,0,120766,120941,103351,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13141,5,2,52708,194,194,194,13140,0,0,120767,120942,103352,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13142,5,2,52709,194,194,194,13141,0,0,120768,120943,103353,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13143,5,3,52710,194,194,194,13142,0,0,120769,120944,103354,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13144,5,3,52711,194,194,194,13143,0,0,120770,120945,103355,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13145,5,3,52712,194,194,194,13144,0,0,120771,120946,103356,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13146,5,3,52713,194,194,194,13145,0,0,120772,120947,103357,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13147,5,3,52714,194,194,194,13146,0,0,120773,120948,103358,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13148,5,3,52715,194,194,194,13147,0,0,120774,120949,103359,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13558,5,3,52716,194,194,194,13148,0,0,121692,121738,104098,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13559,5,3,52717,194,194,194,13558,0,0,121693,121739,104099,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13560,5,3,52718,194,194,194,13559,0,0,121694,121740,104100,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13561,5,3,52719,194,194,194,13560,0,0,121695,121741,104101,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13562,5,3,52720,194,194,194,13561,0,0,121696,121742,104102,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
773,5,1,52601,194,194,194,0,0,0,111993,116994,90743,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
774,5,1,52602,194,194,194,773,0,0,111994,116995,90744,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
775,5,1,52603,194,194,194,774,0,0,111995,116996,90745,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
776,5,2,52604,194,194,194,775,0,0,111996,116997,90746,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
777,5,2,52605,194,194,194,776,0,0,111997,116998,90747,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
778,5,2,52606,194,194,194,777,0,0,111998,116999,90748,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13149,5,2,52607,194,194,194,778,0,0,120775,120950,103360,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13150,5,2,52608,194,194,194,13149,0,0,120776,120951,103361,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13151,5,2,52609,194,194,194,13150,0,0,120777,120952,103362,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13152,5,3,52610,194,194,194,13151,0,0,120778,120953,103363,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13153,5,3,52611,194,194,194,13152,0,0,120779,120954,103364,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13154,5,3,52612,194,194,194,13153,0,0,120780,120955,103365,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13155,5,3,52613,194,194,194,13154,0,0,120781,120956,103366,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13156,5,3,52614,194,194,194,13155,0,0,120782,120957,103367,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13157,5,3,52615,194,194,194,13156,0,0,120783,120958,103368,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13563,5,3,52616,194,194,194,13157,0,0,121697,121743,104103,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13564,5,3,52617,194,194,194,13563,0,0,121698,121744,104104,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13565,5,3,52618,194,194,194,13564,0,0,121699,121745,104105,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13566,5,3,52619,194,194,194,13565,0,0,121700,121746,104106,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13567,5,3,52620,194,194,194,13566,0,0,121701,121747,104107,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
779,5,1,52501,194,194,194,0,0,0,111999,117000,90749,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
780,5,1,52502,194,194,194,779,0,0,112000,117001,90750,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
781,5,1,52503,194,194,194,780,0,0,112001,117002,90751,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
782,5,2,52504,194,194,194,781,0,0,112002,117003,90752,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
783,5,2,52505,194,194,194,782,0,0,112003,117004,90753,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
784,5,2,52506,194,194,194,783,0,0,112004,117005,90754,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13158,5,2,52507,194,194,194,784,0,0,120784,120959,103369,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13159,5,2,52508,194,194,194,13158,0,0,120785,120960,103370,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13160,5,2,52509,194,194,194,13159,0,0,120786,120961,103371,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13161,5,3,52510,194,194,194,13160,0,0,120787,120962,103372,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13162,5,3,52511,194,194,194,13161,0,0,120788,120963,103373,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13163,5,3,52512,194,194,194,13162,0,0,120789,120964,103374,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13164,5,3,52513,194,194,194,13163,0,0,120790,120965,103375,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13165,5,3,52514,194,194,194,13164,0,0,120791,120966,103376,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13166,5,3,52515,194,194,194,13165,0,0,120792,120967,103377,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13568,5,3,52516,194,194,194,13166,0,0,121702,121748,104108,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13569,5,3,52517,194,194,194,13568,0,0,121703,121749,104109,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13570,5,3,52518,194,194,194,13569,0,0,121704,121750,104110,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13571,5,3,52519,194,194,194,13570,0,0,121705,121751,104111,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13572,5,3,52520,194,194,194,13571,0,0,121706,121752,104112,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
785,5,1,52201,194,194,194,0,0,0,112005,117006,90755,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
786,5,1,52202,194,194,194,785,0,0,112006,117007,90756,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
787,5,1,52203,194,194,194,786,0,0,112007,117008,90757,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
788,5,2,52204,194,194,194,787,0,0,112008,117009,90758,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
789,5,2,52205,194,194,194,788,0,0,112009,117010,90759,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
790,5,2,52206,194,194,194,789,0,0,112010,117011,90760,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13167,5,2,52207,194,194,194,790,0,0,120793,120968,103378,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13168,5,2,52208,194,194,194,13167,0,0,120794,120969,103379,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13169,5,2,52209,194,194,194,13168,0,0,120795,120970,103380,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13170,5,3,52210,194,194,194,13169,0,0,120796,120971,103381,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13171,5,3,52211,194,194,194,13170,0,0,120797,120972,103382,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13172,5,3,52212,194,194,194,13171,0,0,120798,120973,103383,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13173,5,3,52213,194,194,194,13172,0,0,120799,120974,103384,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13174,5,3,52214,194,194,194,13173,0,0,120800,120975,103385,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13175,5,3,52215,194,194,194,13174,0,0,120801,120976,103386,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13573,5,3,52216,194,194,194,13175,0,0,121707,121753,104113,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13574,5,3,52217,194,194,194,13573,0,0,121708,121754,104114,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13575,5,3,52218,194,194,194,13574,0,0,121709,121755,104115,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13576,5,3,52219,194,194,194,13575,0,0,121710,121756,104116,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13577,5,3,52220,194,194,194,13576,0,0,121711,121757,104117,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
791,5,1,52801,194,194,194,0,0,0,112011,117012,90761,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
792,5,1,52802,194,194,194,791,0,0,112012,117013,90762,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
793,5,1,52803,194,194,194,792,0,0,112013,117014,90763,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
794,5,2,52804,194,194,194,793,0,0,112014,117015,90764,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
795,5,2,52805,194,194,194,794,0,0,112015,117016,90765,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
796,5,2,52806,194,194,194,795,0,0,112016,117017,90766,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13176,5,2,52807,194,194,194,796,0,0,120802,120977,103387,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13177,5,2,52808,194,194,194,13176,0,0,120803,120978,103388,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13178,5,2,52809,194,194,194,13177,0,0,120804,120979,103389,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13179,5,3,52810,194,194,194,13178,0,0,120805,120980,103390,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13180,5,3,52811,194,194,194,13179,0,0,120806,120981,103391,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13181,5,3,52812,194,194,194,13180,0,0,120807,120982,103392,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13182,5,3,52813,194,194,194,13181,0,0,120808,120983,103393,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13183,5,3,52814,194,194,194,13182,0,0,120809,120984,103394,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13184,5,3,52815,194,194,194,13183,0,0,120810,120985,103395,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13579,5,3,52816,194,194,194,13184,0,0,121712,121758,104118,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13580,5,3,52817,194,194,194,13579,0,0,121713,121759,104119,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13581,5,3,52818,194,194,194,13580,0,0,121714,121760,104120,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13582,5,3,52819,194,194,194,13581,0,0,121715,121761,104121,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13583,5,3,52820,194,194,194,13582,0,0,121716,121762,104122,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
797,5,1,52901,194,194,194,0,0,0,112017,117018,90767,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
798,5,1,52902,194,194,194,797,0,0,112018,117019,90768,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
799,5,1,52903,194,194,194,798,0,0,112019,117020,90769,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
800,5,1,52904,194,194,194,799,0,0,112020,117021,90770,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
801,5,1,52905,194,194,194,800,0,0,112021,117022,90771,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
802,5,2,52906,194,194,194,801,0,0,112022,117023,90772,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13185,5,2,52907,194,194,194,802,0,0,120811,120986,103396,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13186,5,2,52908,194,194,194,13185,0,0,120812,120987,103397,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13187,5,2,52909,194,194,194,13186,0,0,120813,120988,103398,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13188,5,2,52910,194,194,194,13187,0,0,120814,120989,103399,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13189,5,2,52911,194,194,194,13188,0,0,120815,120990,103400,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13190,5,3,52912,194,194,194,13189,0,0,120816,120991,103401,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13191,5,3,52913,194,194,194,13190,0,0,120817,120992,103402,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13192,5,3,52914,194,194,194,13191,0,0,120818,120993,103403,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13193,5,3,52915,194,194,194,13192,0,0,120819,120994,103404,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13194,5,3,52916,194,194,194,13193,0,0,120820,120995,103405,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13195,5,3,52917,194,194,194,13194,0,0,120821,120996,103406,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13584,5,3,52918,194,194,194,13195,0,0,121717,121763,104123,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13585,5,3,52919,194,194,194,13584,0,0,121718,121764,104124,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13586,5,3,52920,194,194,194,13585,0,0,121719,121765,104125,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
803,5,1,53001,194,194,194,0,0,0,112023,117024,90773,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
804,5,1,53002,194,194,194,803,0,0,112024,117025,90774,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
805,5,1,53003,194,194,194,804,0,0,112025,117026,90775,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
806,5,1,53004,194,194,194,805,0,0,112026,117027,90776,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
807,5,1,53005,194,194,194,806,0,0,112027,117028,90777,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
