m_id,m_PartVoiceID,m_voiceId,m_gametext
38595,1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We did it! We won!', '', '', '', '', '', '', '', '', '', '', '']"
38596,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I heard you joined the fight, too!\nI can't thank you enough!"", '', '', '', '', '', '', '', '', '', '', '']"
38597,2254,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The soldiers here are incredible.\nThey drove away that bloodthirsty tribe!', '', '', '', '', '', '', '', '', '', '', '']"
38598,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Now I can get back to raising funds for my travels!', '', '', '', '', '', '', '', '', '', '', '']"
38599,1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This is Lord Eltrix's manor.\nThank you for fighting to defend this place."", '', '', '', '', '', '', '', '', '', '', '']"
38605,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If only there were someone\nskilled enough to clear the way...', '', '', '', '', '', '', '', '', '', '', '']"
38606,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Now that the way's clear,\nwe can go inside the tower!"", '', '', '', '', '', '', '', '', '', '', '']"
38607,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Why don't we head in and take a look around?"", '', '', '', '', '', '', '', '', '', '', '']"
38608,2426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['What a curious tower...', '', '', '', '', '', '', '', '', '', '', '']"
38609,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I knew there was more to\nthis town than meets the eye.', '', '', '', '', '', '', '', '', '', '', '']"
38610,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I think there's a lot more we can\nlearn from investigating that tower."", '', '', '', '', '', '', '', '', '', '', '']"
38611,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Join me for a drink, Traveler!\nWe'll toast to your victory!"", '', '', '', '', '', '', '', '', '', '', '']"
38612,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The drinks here are incredible.\nDrowning your sorrows never tasted so good!', '', '', '', '', '', '', '', '', '', '', '']"
38613,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hehe, why not join me for a glass or two?', '', '', '', '', '', '', '', '', '', '', '']"
38614,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Oh? I haven't seen you here before."", '', '', '', '', '', '', '', '', '', '', '']"
38615,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Let me know if you're feeling blue.\nI can lift your spirits with a dance!"", '', '', '', '', '', '', '', '', '', '', '']"
38616,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I 'eard there's a mountain\no' treasure in the lord's manor."", '', '', '', '', '', '', '', '', '', '', '']"
38617,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""'Cording to my research,\nthe guards're pretty pathetic, too..."", '', '', '', '', '', '', '', '', '', '', '']"
38618,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Which means it'll be an easy steal!"", '', '', '', '', '', '', '', '', '', '', '']"
38619,1015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Tch, wasn't expecting\nthe guards to be this strong."", '', '', '', '', '', '', '', '', '', '', '']"
38620,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Guess I'll try my luck in\nthat Bolderfall manor instead."", '', '', '', '', '', '', '', '', '', '', '']"
38621,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I 'eard there's a decrepit\nold butler what lives there.\nShould make my job pretty easy."", '', '', '', '', '', '', '', '', '', '', '']"
38622,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thank you for protecting our town.\nNow I can work in peace.', '', '', '', '', '', '', '', '', '', '', '']"
38623,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This here is the bazaar.\nYou can find all sorts of things\nbig and small being sold here.', '', '', '', '', '', '', '', '', '', '', '']"
38624,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hmm... I wonder if they like accessories here...', '', '', '', '', '', '', '', '', '', '', '']"
38635,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I think she's lonely.\nHaving another sheep or two\nmight make her feel better."", '', '', '', '', '', '', '', '', '', '', '']"
38636,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, and 10 pieces of sturdy fence, too!', '', '', '', '', '', '', '', '', '', '', '']"
38637,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The one with the ownership papers\nshould still be in Shepherds Rock.', '', '', '', '', '', '', '', '', '', '', '']"
38638,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We sheep lovers have a certain\nsense for each other, after all.', '', '', '', '', '', '', '', '', '', '', '']"
38639,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Thanks to you, my sheep\nisn't so lonely anymore."", '', '', '', '', '', '', '', '', '', '', '']"
38640,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Together, we'll turn this town into a sheep haven!"", '', '', '', '', '', '', '', '', '', '', '']"
38641,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll need to have unbelievable\nresults to justify leaving home."", '', '', '', '', '', '', '', '', '', '', '']"
38642,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I wonder if anyone would be willing\nto help make my dreams come true...', '', '', '', '', '', '', '', '', '', '', '']"
38643,2338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Apparently the continuation of\nthe nut garden field notes was\nwritten by someone in Cragspear.', '', '', '', '', '', '', '', '', '', '', '']"
38644,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It has all sorts of information on\nhow to grow higher quality nuts.\nYou know, nuts fit for a king and queen!', '', '', '', '', '', '', '', '', '', '', '']"
38645,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I can harvest nuts about once per day.', '', '', '', '', '', '', '', '', '', '', '']"
38646,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You'll have to wait a bit before I can go gathering again."", '', '', '', '', '', '', '', '', '', '', '']"
38647,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""That's why a bigger garden is best!\nThat way, you can get a whole bunch\nof nuts at once!"", '', '', '', '', '', '', '', '', '', '', '']"
38648,2268,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Go away! I don't want your\nhuman smell all over me!"", '', '', '', '', '', '', '', '', '', '', '']"
38649,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I just want to live a quiet life with my sheep.\nWhat's so wrong with that!?"", '', '', '', '', '', '', '', '', '', '', '']"
38650,2283,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Let me know when when the farm is finished.', '', '', '', '', '', '', '', '', '', '', '']"
38651,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...If you're wondering, it's\nbecause my sheep is asking.\nNot me."", '', '', '', '', '', '', '', '', '', '', '']"
38652,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I've got no worries in the world!\nC'mon, let's have a celebratory drink!"", '', '', '', '', '', '', '', '', '', '', '']"
38653,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If it is...please wake me up...', '', '', '', '', '', '', '', '', '', '', '']"
38654,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Ah, you're here as well."", '', '', '', '', '', '', '', '', '', '', '']"
38655,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I heard that the Knights Ardante\nare gathering in town.', '', '', '', '', '', '', '', '', '', '', '']"
38656,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I wonder if we'll see a repeat of that day..."", '', '', '', '', '', '', '', '', '', '', '']"
38657,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Please don't forget the sturdy fence.\nYou can get it by exchanging it for other items..."", '', '', '', '', '', '', '', '', '', '', '']"
38658,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Or at least, that's what my sheep says."", '', '', '', '', '', '', '', '', '', '', '']"
38659,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Please don't forget the sturdy fence.\nYou can get it by exchanging it for other items..."", '', '', '', '', '', '', '', '', '', '', '']"
38660,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Or at least, that's what my sheep says."", '', '', '', '', '', '', '', '', '', '', '']"
38661,1018,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Found some rare materials, have you?\nThen I shall forge something special, just for you!', '', '', '', '', '', '', '', '', '', '', '']"
38662,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['And I heard you can get\nfertile soil at the Exchange.', '', '', '', '', '', '', '', '', '', '', '']"
38663,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Just imagine what an amazing harvest\nI could have with those in hand...', '', '', '', '', '', '', '', '', '', '', '']"
38664,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If I had that and some fertile soil, then...', '', '', '', '', '', '', '', '', '', '', '']"
38665,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Why, I think the next harvest could be my best yet!', '', '', '', '', '', '', '', '', '', '', '']"
38730,2426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Until now, I've been the one extending\na helping hand to those locked away..."", '', '', '', '', '', '', '', '', '', '', '']"
38731,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['And now I find myself behind bars.\nBut perhaps this is what I deserve for my misdeeds...', '', '', '', '', '', '', '', '', '', '', '']"
38732,1038,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's so cold..."", '', '', '', '', '', '', '', '', '', '', '']"
38733,2389,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, you came!\nAre you going to enter the tourney?', '', '', '', '', '', '', '', '', '', '', '']"
38734,2389,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, you came!', '', '', '', '', '', '', '', '', '', '', '']"
38735,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Are those giant ruffians gone!?', '', '', '', '', '', '', '', '', '', '', '']"
38736,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If even this town is dangerous,\nwhere should I go...?', '', '', '', '', '', '', '', '', '', '', '']"
38737,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I heard that you're headed\nto the Cave of Origin."", '', '', '', '', '', '', '', '', '', '', '']"
38738,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Even the most seasoned travelers\ncan get lost in the blizzards there\nthis time of year.', '', '', '', '', '', '', '', '', '', '', '']"
38739,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['But you are the Chosen One...\nI know the Sacred Flame will guide you.', '', '', '', '', '', '', '', '', '', '', '']"
38740,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I heard that you're headed\nto the Cave of Origin."", '', '', '', '', '', '', '', '', '', '', '']"
38741,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Even the most seasoned travelers\ncan get lost in the blizzards there\nthis time of year.', '', '', '', '', '', '', '', '', '', '', '']"
38742,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['But you are the Chosen One...\nI know the Sacred Flame will guide you.', '', '', '', '', '', '', '', '', '', '', '']"
38743,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Travelers of <clan_name>.\nPlease continue to fight for\nour realm as you always have.', '', '', '', '', '', '', '', '', '', '', '']"
38744,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Your mere presence gives\nthe people hope and courage.', '', '', '', '', '', '', '', '', '', '', '']"
38745,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I pray that someday I can be as strong as you.', '', '', '', '', '', '', '', '', '', '', '']"
38746,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Travelers of <clan_name>.\nPlease continue to fight for\nour realm as you always have.', '', '', '', '', '', '', '', '', '', '', '']"
38747,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Your mere presence gives\nthe people hope and courage.', '', '', '', '', '', '', '', '', '', '', '']"
38748,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I pray that someday I can be as strong as you.', '', '', '', '', '', '', '', '', '', '', '']"
38749,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Are you the ones who\ndefeated those monsters?', '', '', '', '', '', '', '', '', '', '', '']"
38750,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Thank you. I don't want\nto move again... It's not cheap."", '', '', '', '', '', '', '', '', '', '', '']"
38751,1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thank you for defending this town.', '', '', '', '', '', '', '', '', '', '', '']"
38752,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thanks to you, I can\ncontinue waiting for him.', '', '', '', '', '', '', '', '', '', '', '']"
38753,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I will wait for him,\nno matter how long it takes...', '', '', '', '', '', '', '', '', '', '', '']"
38754,1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thank you for defending this town.', '', '', '', '', '', '', '', '', '', '', '']"
38755,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Thanks to you, I can\ncontinue waiting for him.', '', '', '', '', '', '', '', '', '', '', '']"
38756,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I will wait for him,\nno matter how long it takes...', '', '', '', '', '', '', '', '', '', '', '']"
38759,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Greetings. <clan_name> did\ntruly splendid work in Emberglow.', '', '', '', '', '', '', '', '', '', '', '']"
38760,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You'd best be careful, though.\nDarkness lurks in the most unexpected places."", '', '', '', '', '', '', '', '', '', '', '']"
38761,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Haha... May the Sacred Flame\never shine its warmth upon you.', '', '', '', '', '', '', '', '', '', '', '']"
38762,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Well? Did you learn\nanything from all those books?', '', '', '', '', '', '', '', '', '', '', '']"
38763,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...Ah. I'd love to hear about your\nfindings, but there's work to be done."", '', '', '', '', '', '', '', '', '', '', '']"
38764,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Please regale me with your tales later.\nIf we're both still alive and well, that is..."", '', '', '', '', '', '', '', '', '', '', '']"
38770,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I think you can get the\nnut garden manual at the Exchange.', '', '', '', '', '', '', '', '', '', '', '']"
38771,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You\'ll need to trade it for\nsomething called ""shards,"" though.', '', '', '', '', '', '', '', '', '', '', '']"
38772,1059,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I can't believe we have a garden now.\nThis place is looking more and more\nlike a real town!"", '', '', '', '', '', '', '', '', '', '', '']"
38773,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Please bring as many new folk as you can.', '', '', '', '', '', '', '', '', '', '', '']"
38774,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I heard the Exchange just got\nsheep farm blueprints in.', '', '', '', '', '', '', '', '', '', '', '']"
38775,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['With those, I could build\na proper farm for Pecolo.', '', '', '', '', '', '', '', '', '', '', '']"
38776,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['What a lively place this is now. Hahaha.', '', '', '', '', '', '', '', '', '', '', '']"
38777,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Though I daresay the inhabitants\nare all a little...quirky...', '', '', '', '', '', '', '', '', '', '', '']"
38778,1047,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['There\'s a monster called a\n""durable peek-a-boo"" in the\neastern wilds.', '', '', '', '', '', '', '', '', '', '', '']"
38779,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, how my right arm twitches...\nIt aches for more work.', '', '', '', '', '', '', '', '', '', '', '']"
38780,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['But for that, I would need a proper forge\nand not some meager stall like this...', '', '', '', '', '', '', '', '', '', '', '']"
38781,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Keep doing whatever it is you're doing,\nand I'll continue putting my right arm to the test!"", '', '', '', '', '', '', '', '', '', '', '']"
38782,1092,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I always ask one of my meow-ssengers\nto deliver my letters to you.', '', '', '', '', '', '', '', '', '', '', '']"
38794,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This is my tavern.\nI won't abandon it,\ncome hell or high water."", '', '', '', '', '', '', '', '', '', '', '']"
38795,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You're gonna protect\nthis town, aren't you?\nI'll help!"", '', '', '', '', '', '', '', '', '', '', '']"
38796,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You must remain calm,\nespecially in times of danger.\nAnd please, get some rest.', '', '', '', '', '', '', '', '', '', '', '']"
38797,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""A magnificent cathedral, no?\nIt's the main temple for the\nOrder of the Sacred Flame."", '', '', '', '', '', '', '', '', '', '', '']"
38798,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'd love to move out of this\nfrigid town as soon as I can, but..."", '', '', '', '', '', '', '', '', '', '', '']"
38799,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This may be the perfect opportunity\nto spend more time with my grandchild.', '', '', '', '', '', '', '', '', '', '', '']"
38800,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""They say they don't want to go\noutside because it's too cold."", '', '', '', '', '', '', '', '', '', '', '']"
38801,1021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The holy blue fire of Aelfric protects us\nand leads us through the darkness.', '', '', '', '', '', '', '', '', '', '', '']"
38802,2264,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['There are rumors, however, of heretics\nwho worship a black flame of evil.', '', '', '', '', '', '', '', '', '', '', '']"
38803,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['May the Sacred Flame forever illuminate your path.', '', '', '', '', '', '', '', '', '', '', '']"
38804,1021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The holy blue fire of Aelfric protects us\nand leads us through the darkness.', '', '', '', '', '', '', '', '', '', '', '']"
38805,2264,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['There are rumors, however, of heretics\nwho worship a black flame of evil.', '', '', '', '', '', '', '', '', '', '', '']"
38806,1026,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Armor doesn't only protect you,\nit also displays your innermost heart."", '', '', '', '', '', '', '', '', '', '', '']"
38807,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['A Knight Ardante must always\nbe found in sparkling clean armor.', '', '', '', '', '', '', '', '', '', '', '']"
38808,1103,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...Prayers are a powerful thing, aren't they?\nThey alleviate the sorrow in your heart."", '', '', '', '', '', '', '', '', '', '', '']"
38809,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Maybe I'm not praying\nfor my fallen comrades,\nbut for myself..."", '', '', '', '', '', '', '', '', '', '', '']"
38810,1103,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...Prayers are a powerful thing, aren't they?\nThey alleviate the sorrow in your heart."", '', '', '', '', '', '', '', '', '', '', '']"
38811,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Maybe I'm not praying\nfor my fallen comrades,\nbut for myself..."", '', '', '', '', '', '', '', '', '', '', '']"
38812,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is Flamesgrace, the very cradle\nof the Church of the Sacred Flame.', '', '', '', '', '', '', '', '', '', '', '']"
38825,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['In case you were wondering,\nthis is the age of alpacas!', '', '', '', '', '', '', '', '', '', '', '']"
38826,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""They're cute, fluffy, sweet, and most of all,\ndifferent than those dirty sheep!"", '', '', '', '', '', '', '', '', '', '', '']"
38827,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I don't mean to sound dramatic, but you're a god!\nI can't wait until the alpaca farm is finished!"", '', '', '', '', '', '', '', '', '', '', '']"
38828,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll use it as a base to rid the\nworld of those filthy sheep!"", '', '', '', '', '', '', '', '', '', '', '']"
38829,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Someone strange moved in next door,\nbut that's fine with me."", '', '', '', '', '', '', '', '', '', '', '']"
38830,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Anyone who loves animals is okay in my book.\nMaybe someday we'll even be friends."", '', '', '', '', '', '', '', '', '', '', '']"
38831,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...At least, that's what my sheep said."", '', '', '', '', '', '', '', '', '', '', '']"
38832,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You should be able to get some\nhard lumber by striking it down.', '', '', '', '', '', '', '', '', '', '', '']"
38833,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Kota seems to be in high spirits\nnow that his smithy's complete."", '', '', '', '', '', '', '', '', '', '', '']"
38834,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['But seeing him working so hard\nhas got me motivated, too. I think\nhis enthusiasm might be infectious!', '', '', '', '', '', '', '', '', '', '', '']"
38835,2426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You can get the alpaca farm blueprints\nfrom the Exchange.', '', '', '', '', '', '', '', '', '', '', '']"
38836,1020,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I like sheep, but alpaca are cute, too.\nThey're all so fluffy. Just looking at them\nrejuvenates my spirit."", '', '', '', '', '', '', '', '', '', '', '']"
38837,2276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Humans, sheep, and alpaca are all animals.\nWe need to live and work together...', '', '', '', '', '', '', '', '', '', '', '']"
38838,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""That's what a true paradise is...\nOr at least, that's what my sheep think."", '', '', '', '', '', '', '', '', '', '', '']"
38839,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...And what I think, too.', '', '', '', '', '', '', '', '', '', '', '']"
38840,1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I imagine having my own shop\nwould be so troublesome...', '', '', '', '', '', '', '', '', '', '', '']"
38841,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""But that's what makes it worth having!\nOh, the burden! How I want it!"", '', '', '', '', '', '', '', '', '', '', '']"
38842,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You want me to give it to you directly?\nWhere's the fun in that?"", '', '', '', '', '', '', '', '', '', '', '']"
38843,1014,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I didn't know I'd be living next door\nto some smelly sheep."", '', '', '', '', '', '', '', '', '', '', '']"
38844,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['All the more reason for me to turn this\ninto an alpaca paradise as soon as possible!', '', '', '', '', '', '', '', '', '', '', '']"
38846,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I don't wanna complain, but...\nthis place reeks of sheep."", '', '', '', '', '', '', '', '', '', '', '']"
38847,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It smells like half-dried mud from\na stagnant swamp with no fish...\nIt's disgusting!"", '', '', '', '', '', '', '', '', '', '', '']"
38848,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I think we just need more alpaca here.\nHopefully that'll get rid of the stench..."", '', '', '', '', '', '', '', '', '', '', '']"
38849,1026,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The reinforced fence is at the Exchange\nand the alpaca ownership papers are...uhh...', '', '', '', '', '', '', '', '', '', '', '']"
38850,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I heard there's a stray alpaca\nalong East Clearbrook Traverse."", '', '', '', '', '', '', '', '', '', '', '']"
38851,1021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I need ten pieces of reinforced fence\nfrom the Exchange and alpaca ownership\npapers to increase my herd.', '', '', '', '', '', '', '', '', '', '', '']"
38852,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Now that I think about it,\nthere was an alpaca mixed in\nwith the sheep in Shepherds Rock.', '', '', '', '', '', '', '', '', '', '', '']"
