m_id,m_PoisonX,m_PoisonY,m_BleedX,m_BleedY,m_SilenceX,m_SilenceY,m_SleepX,m_SleepY,m_PalalysisX,m_PalalysisY,m_FearX,m_FearY,m_WasteX,m_WasteY,m_DarknessX,m_DarknessY,m_HeadacheX,m_HeadacheY,m_EnergyDrainX,m_EnergyDrainY,m_RegenerateX,m_RegenerateY,m_ProvokeX,m_ProvokeY,m_CounterX,m_CounterY,m_InterceptX,m_InterceptY,m_PerfectInterceptScale,m_BreakX,m_BreakY,m_CountDownX,m_CountDownY
10073,-20.0,160.0,-20.0,50.0,0.0,0.0,20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,160.0,0.0,0.0
10074,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
10075,30.0,200.0,0.0,20.0,0.0,0.0,60.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,120.0,0.0,0.0
10076,120.0,165.0,100.0,-30.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,130.0,0.0,0.0
10077,50.0,500.0,100.0,450.0,0.0,0.0,300.0,450.0,50.0,300.0,0.0,0.0,0.0,0.0,300.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,440.0,0.0,0.0
10078,0.0,230.0,0.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0
10079,120.0,165.0,100.0,-30.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,130.0,0.0,0.0
10080,60.0,290.0,40.0,100.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10081,55.0,180.0,45.0,10.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,190.0,0.0,0.0
10082,120.0,165.0,100.0,-30.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,130.0,0.0,0.0
10083,50.0,150.0,50.0,30.0,0.0,0.0,20.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,130.0,0.0,0.0
10084,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
10085,60.0,160.0,40.0,-30.0,0.0,0.0,40.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
10087,50.0,500.0,100.0,450.0,0.0,0.0,300.0,450.0,50.0,300.0,0.0,0.0,0.0,0.0,200.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,440.0,0.0,0.0
10088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10089,90.0,335.0,95.0,150.0,0.0,0.0,90.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,290.0,0.0,0.0
10090,110.0,160.0,120.0,0.0,0.0,0.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,160.0,0.0,0.0
10091,40.0,140.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,0.0
10092,40.0,140.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,0.0
10093,40.0,140.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,0.0
10094,40.0,140.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,0.0,0.0
10095,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,250.0,0.0,0.0
10096,10.0,220.0,20.0,140.0,0.0,0.0,40.0,250.0,0.0,50.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,270.0,0.0,0.0
10097,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10098,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10099,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10100,0.0,230.0,0.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0
10101,50.0,520.0,100.0,450.0,0.0,0.0,190.0,550.0,50.0,400.0,0.0,0.0,0.0,0.0,190.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,580.0,0.0,0.0
10102,30.0,200.0,20.0,50.0,0.0,0.0,30.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
10103,30.0,200.0,20.0,50.0,0.0,0.0,30.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
10104,30.0,200.0,20.0,50.0,0.0,0.0,30.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
10105,-40.0,90.0,-40.0,20.0,0.0,0.0,-40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-60.0,80.0,0.0,0.0
10106,0.0,210.0,20.0,150.0,0.0,0.0,85.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,280.0,0.0,0.0
10107,10.0,220.0,20.0,140.0,0.0,0.0,50.0,230.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,220.0,0.0,0.0
10108,45.0,200.0,15.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,220.0,0.0,0.0
10109,45.0,200.0,15.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,220.0,0.0,0.0
10110,0.0,200.0,15.0,130.0,0.0,0.0,15.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0,240.0,0.0,0.0
10111,0.0,200.0,15.0,130.0,0.0,0.0,15.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0,240.0,0.0,0.0
10112,60.0,290.0,15.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10113,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10114,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10115,-60.0,520.0,-40.0,450.0,0.0,0.0,-20.0,550.0,-60.0,300.0,0.0,0.0,0.0,0.0,-30.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-60.0,540.0,0.0,0.0
10116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10118,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,280.0,0.0,0.0
10119,-20.0,160.0,-20.0,50.0,0.0,0.0,20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,160.0,0.0,0.0
10120,0.0,230.0,-20.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,220.0,0.0,0.0
10121,10.0,260.0,20.0,200.0,0.0,0.0,60.0,320.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,340.0,0.0,0.0
10122,-40.0,540.0,0.0,480.0,0.0,0.0,130.0,600.0,-100.0,300.0,0.0,0.0,0.0,0.0,70.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,620.0,0.0,0.0
10123,-30.0,540.0,-10.0,480.0,0.0,0.0,30.0,590.0,0.0,300.0,0.0,0.0,0.0,0.0,10.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,590.0,0.0,0.0
10124,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,280.0,0.0,0.0
10125,60.0,290.0,40.0,100.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10126,60.0,290.0,40.0,100.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10127,60.0,290.0,40.0,100.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10128,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10129,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
10130,0.0,230.0,0.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0
10131,0.0,230.0,0.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0
10132,10.0,380.0,30.0,300.0,0.0,0.0,50.0,330.0,0.0,100.0,0.0,0.0,0.0,0.0,30.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,360.0,0.0,0.0
10133,20.0,230.0,15.0,110.0,0.0,0.0,25.0,210.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,220.0,0.0,0.0
10134,20.0,230.0,15.0,110.0,0.0,0.0,25.0,210.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,220.0,0.0,0.0
10135,0.0,230.0,0.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0
10136,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10137,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10138,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10139,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10140,0.0,450.0,20.0,380.0,0.0,0.0,80.0,500.0,0.0,200.0,0.0,0.0,0.0,0.0,70.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,70.0,0.5,60.0,510.0,0.0,0.0
10141,20.0,250.0,40.0,120.0,0.0,0.0,50.0,230.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,260.0,0.0,0.0
10142,0.0,450.0,20.0,380.0,0.0,0.0,80.0,500.0,0.0,200.0,0.0,0.0,0.0,0.0,70.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,510.0,0.0,0.0
10143,185.0,590.0,110.0,410.0,0.0,0.0,150.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,560.0,0.0,0.0
10144,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10145,130.0,250.0,130.0,-20.0,0.0,0.0,145.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,240.0,0.0,0.0
10146,0.0,230.0,20.0,120.0,0.0,0.0,90.0,250.0,0.0,50.0,0.0,0.0,0.0,0.0,40.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,260.0,0.0,0.0
10147,30.0,160.0,10.0,30.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,140.0,0.0,0.0
20243,0.0,300.0,40.0,180.0,0.0,0.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
10148,0.0,280.0,40.0,180.0,0.0,0.0,40.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,270.0,0.0,0.0
10149,130.0,250.0,80.0,110.0,0.0,0.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,240.0,0.0,0.0
10150,80.0,130.0,30.0,-30.0,0.0,0.0,30.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
10151,55.0,180.0,45.0,10.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20244,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
10152,120.0,280.0,90.0,120.0,0.0,0.0,85.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,290.0,0.0,0.0
10153,120.0,430.0,40.0,250.0,0.0,0.0,60.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,380.0,0.0,0.0
10154,0.0,130.0,80.0,90.0,0.0,0.0,95.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,210.0,0.0,0.0
10155,0.0,300.0,40.0,180.0,0.0,0.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
10156,0.0,300.0,40.0,180.0,0.0,0.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
10157,20.0,380.0,30.0,250.0,0.0,0.0,70.0,380.0,0.0,160.0,0.0,0.0,0.0,0.0,70.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,340.0,0.0,0.0
10158,0.0,380.0,30.0,250.0,0.0,0.0,50.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,390.0,0.0,0.0
10159,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10160,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10161,130.0,285.0,80.0,140.0,0.0,0.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,240.0,0.0,0.0
10162,0.0,230.0,80.0,120.0,0.0,0.0,110.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,210.0,0.0,0.0
10163,115.0,270.0,100.0,70.0,0.0,0.0,115.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,200.0,0.0,0.0
10164,0.0,210.0,20.0,150.0,0.0,0.0,85.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,280.0,0.0,0.0
10165,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,280.0,0.0,0.0
10166,120.0,280.0,90.0,170.0,0.0,0.0,85.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,290.0,0.0,0.0
10167,70.0,600.0,100.0,400.0,0.0,0.0,180.0,510.0,50.0,300.0,0.0,0.0,0.0,0.0,100.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,600.0,0.0,0.0
20265,30.0,200.0,-40.0,35.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,200.0,0.0,0.0
20266,0.0,230.0,0.0,120.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,0.0,0.0
20269,50.0,500.0,100.0,400.0,0.0,0.0,180.0,510.0,50.0,300.0,0.0,0.0,0.0,0.0,180.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,520.0,0.0,0.0
20268,80.0,250.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
20270,0.0,200.0,0.0,140.0,0.0,0.0,60.0,300.0,-30.0,60.0,0.0,0.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,280.0,0.0,0.0
