m_id,m_FieldTex,m_BattleTex,m_EventTex,m_UniTextureID,m_AttachEffect,m_MaterialParamsChangeID,m_VoiceEffectID
5183,Npc/ChrTX_Chd_NPC_Fst_SF/ChrTX_Chd_NPC_Fst_SF_N,Npc/ChrTX_Chd_NPC_Fst_SF/ChrTX_Chd_NPC_Fst_SF_B,,0,0,0,0
5184,Npc/ChrTX_Chd_NPC_Fst_CM/ChrTX_Chd_NPC_Fst_CM_N,,,0,0,0,0
5185,Npc/ChrTX_Chd_NPC_Fst_CF/ChrTX_Chd_NPC_Fst_CF_N,,,0,0,0,0
5186,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_N,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_B,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_E,0,0,0,0
5187,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
5188,Npc/ChrTX_Chd_NPC_Fst_Mch/ChrTX_Chd_NPC_Fst_Mch_N,Npc/ChrTX_Chd_NPC_Fst_Mch/ChrTX_Chd_NPC_Fst_Mch_B,,0,0,0,0
5195,Npc/ChrTX_Chd_NPC_Snw_YM/ChrTX_Chd_NPC_Snw_YM_N,Npc/ChrTX_Chd_NPC_Snw_YM/ChrTX_Chd_NPC_Snw_YM_B,,0,0,0,0
5196,Npc/ChrTX_Chd_NPC_Snw_YF/ChrTX_Chd_NPC_Snw_YF_N,Npc/ChrTX_Chd_NPC_Snw_YF/ChrTX_Chd_NPC_Snw_YF_B,,0,0,0,0
5197,Npc/ChrTX_Chd_NPC_Snw_SM/ChrTX_Chd_NPC_Snw_SM_N,Npc/ChrTX_Chd_NPC_Snw_SM/ChrTX_Chd_NPC_Snw_SM_B,,0,0,0,0
5198,Npc/ChrTX_Chd_NPC_Snw_SF/ChrTX_Chd_NPC_Snw_SF_N,Npc/ChrTX_Chd_NPC_Snw_SF/ChrTX_Chd_NPC_Snw_SF_B,,0,0,0,0
5199,Npc/ChrTX_Chd_NPC_Snw_CM/ChrTX_Chd_NPC_Snw_CM_N,,,0,0,0,0
5200,Npc/ChrTX_Chd_NPC_Snw_CF/ChrTX_Chd_NPC_Snw_CF_N,,,0,0,0,0
5201,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_N,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_B,,0,0,0,0
5202,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_N,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_B,,0,0,0,0
5203,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_N,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_B,,0,0,0,0
5210,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_B,,0,0,0,0
5211,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YF/ChrTX_Chd_NPC_Cmn_Nbl_YF_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YF/ChrTX_Chd_NPC_Cmn_Nbl_YF_B,,0,0,0,0
5212,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_B,,0,0,0,0
5213,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AF/ChrTX_Chd_NPC_Cmn_Nbl_AF_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AF/ChrTX_Chd_NPC_Cmn_Nbl_AF_B,,0,0,0,0
5214,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
5215,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SF/ChrTX_Chd_NPC_Cmn_Nbl_SF_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SF/ChrTX_Chd_NPC_Cmn_Nbl_SF_B,,0,0,0,0
5216,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_E,0,0,0,0
5217,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM_a/ChrTX_Chd_NPC_Cmn_Nbl_AM_a_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM_a/ChrTX_Chd_NPC_Cmn_Nbl_AM_a_B,,0,0,0,0
5220,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_B,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_E,0,0,0,0
5221,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_B,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_E,0,0,0,0
5222,Npc/ChrTX_Chd_NPC_Cmn_Por_YF_a/ChrTX_Chd_NPC_Cmn_Por_YF_a_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YF_a/ChrTX_Chd_NPC_Cmn_Por_YF_a_B,,0,0,0,0
5223,Npc/ChrTX_Chd_NPC_Cmn_Por_SM/ChrTX_Chd_NPC_Cmn_Por_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Por_SM/ChrTX_Chd_NPC_Cmn_Por_SM_B,Npc/ChrTX_Chd_NPC_Cmn_Por_SM/ChrTX_Chd_NPC_Cmn_Por_SM_E,0,0,0,0
5226,Npc/ChrTX_Chd_Npc_Dammy_YM_01/ChrTX_Chd_Npc_Dammy_YM_01_N,Npc/ChrTX_Chd_Npc_Dammy_YM_01/ChrTX_Chd_Npc_Dammy_YM_01_B,,0,0,0,0
5227,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M/ChrTX_Chd_NPC_Cmn_TrcKnt_M_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M/ChrTX_Chd_NPC_Cmn_TrcKnt_M_B,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M/ChrTX_Chd_NPC_Cmn_TrcKnt_M_E,0,0,0,0
5228,Npc/ChrTX_Chd_NPC_Cmn_Prts_M/ChrTX_Chd_NPC_Cmn_Prts_M_N,Npc/ChrTX_Chd_NPC_Cmn_Prts_M/ChrTX_Chd_NPC_Cmn_Prts_M_B,,0,0,0,0
5229,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_B,,0,0,0,0
5230,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
5231,Npc/ChrTX_Chd_NPC_Cmn_Bnd_b/ChrTX_Chd_NPC_Cmn_Bnd_b_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_b/ChrTX_Chd_NPC_Cmn_Bnd_b_B,,0,0,0,0
5232,Npc/ChrTX_Chd_NPC_Cmn_Dnc/ChrTX_Chd_NPC_Cmn_Dnc_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc/ChrTX_Chd_NPC_Cmn_Dnc_B,,0,0,0,0
5233,Npc/ChrTX_Chd_NPC_Cmn_Dnc_a/ChrTX_Chd_NPC_Cmn_Dnc_a_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc_a/ChrTX_Chd_NPC_Cmn_Dnc_a_B,,0,0,0,0
5234,Npc/ChrTX_Chd_NPC_Cmn_Dnc_b/ChrTX_Chd_NPC_Cmn_Dnc_b_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc_b/ChrTX_Chd_NPC_Cmn_Dnc_b_B,,0,0,0,0
5235,Npc/ChrTX_Chd_NPC_Cmn_Grd/ChrTX_Chd_NPC_Cmn_Grd_N,Npc/ChrTX_Chd_NPC_Cmn_Grd/ChrTX_Chd_NPC_Cmn_Grd_B,,0,0,0,0
5236,Npc/ChrTX_Chd_NPC_Cmn_Grd_a/ChrTX_Chd_NPC_Cmn_Grd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Grd_a/ChrTX_Chd_NPC_Cmn_Grd_a_B,,0,0,0,0
5237,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_N,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_B,,0,0,0,0
5238,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
5239,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,,0,0,0,0
5240,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_F/ChrTX_Chd_NPC_Cmn_TrcKnt_F_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_F/ChrTX_Chd_NPC_Cmn_TrcKnt_F_B,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_F/ChrTX_Chd_NPC_Cmn_TrcKnt_F_E,0,0,0,0
5241,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a_B,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a_E,0,0,0,0
5242,Npc/ChrTX_Chd_NPC_Cmn_Bis_a/ChrTX_Chd_NPC_Cmn_Bis_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bis_a/ChrTX_Chd_NPC_Cmn_Bis_a_B,Npc/ChrTX_Chd_NPC_Cmn_Bis_a/ChrTX_Chd_NPC_Cmn_Bis_a_E,0,0,0,0
5243,Npc/ChrTX_Chd_NPC_Cmn_Bis_M/ChrTX_Chd_NPC_Cmn_Bis_M_N,,,0,0,0,0
5244,Npc/ChrTX_Chd_NPC_Cmn_Prts_F/ChrTX_Chd_NPC_Cmn_Prts_F_N,Npc/ChrTX_Chd_NPC_Cmn_Prts_F/ChrTX_Chd_NPC_Cmn_Prts_F_B,,0,0,0,0
5245,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_N,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_B,,0,0,0,0
5246,Npc/ChrTX_Chd_NPC_Unq_Alfred/ChrTX_Chd_NPC_Unq_Alfred_N,Npc/ChrTX_Chd_NPC_Unq_Alfred/ChrTX_Chd_NPC_Unq_Alfred_B,,0,0,0,0
5247,Npc/ChrTX_Chd_NPC_Unq_Julius/ChrTX_Chd_NPC_Unq_Julius_N,,Npc/ChrTX_Chd_NPC_Unq_Julius/ChrTX_Chd_NPC_Unq_Julius_E,0,0,0,0
5248,Npc/ChrTX_Chd_NPC_Unq_Mercedes/ChrTX_Chd_NPC_Unq_Mercedes_N,,,0,0,0,0
5249,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,,0,0,0,0
5250,Npc/ChrTX_Chd_NPC_DstW_YM/ChrTX_Chd_NPC_DstW_YM_N,Npc/ChrTX_Chd_NPC_DstW_YM/ChrTX_Chd_NPC_DstW_YM_B,,0,0,0,0
5251,Npc/ChrTX_Chd_NPC_DstW_YF/ChrTX_Chd_NPC_DstW_YF_N,Npc/ChrTX_Chd_NPC_DstW_YF/ChrTX_Chd_NPC_DstW_YF_B,,0,0,0,0
5252,Npc/ChrTX_Chd_NPC_DstW_SM/ChrTX_Chd_NPC_DstW_SM_N,Npc/ChrTX_Chd_NPC_DstW_SM/ChrTX_Chd_NPC_DstW_SM_B,,0,0,0,0
5253,Npc/ChrTX_Chd_NPC_DstW_SF/ChrTX_Chd_NPC_DstW_SF_N,Npc/ChrTX_Chd_NPC_DstW_SF/ChrTX_Chd_NPC_DstW_SF_B,,0,0,0,0
5254,Npc/ChrTX_Chd_NPC_DstW_CM/ChrTX_Chd_NPC_DstW_CM_N,Npc/ChrTX_Chd_NPC_DstW_CM/ChrTX_Chd_NPC_DstW_CM_B,,0,0,0,0
5255,Npc/ChrTX_Chd_NPC_DstW_CF/ChrTX_Chd_NPC_DstW_CF_N,Npc/ChrTX_Chd_NPC_DstW_CF/ChrTX_Chd_NPC_DstW_CF_B,,0,0,0,0
50326,Npc/ChrTX_Chd_NPC_Unq_Yvon/ChrTX_Chd_NPC_Unq_Yvon_N,Npc/ChrTX_Chd_NPC_Unq_Yvon/ChrTX_Chd_NPC_Unq_Yvon_B,,0,0,0,0
50327,Npc/ChrTX_Chd_NPC_Unq_Lucia/ChrTX_Chd_NPC_Unq_Lucia_N,Npc/ChrTX_Chd_NPC_Unq_Lucia/ChrTX_Chd_NPC_Unq_Lucia_B,,0,0,0,0
50328,Npc/ChrTX_Chd_NPC_Unq_Mary/ChrTX_Chd_NPC_Unq_Mary_N,Npc/ChrTX_Chd_NPC_Unq_Mary/ChrTX_Chd_NPC_Unq_Mary_B,,0,0,0,0
5259,Chs/P121/ChrTX_Chd_NPC_P121_01_N,Chs/P121/ChrTX_Chd_NPC_P121_01_B,Chs/P121/ChrTX_Chd_NPC_P121_01_E,0,0,0,0
50692,Chs/P070/ChrTX_Chd_NPC_P070_02_N,,Chs/P070/ChrTX_Chd_NPC_P070_02_E,0,0,0,0
51153,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Npc/ChrTX_Chd_NPC_Cmn_Letter/ChrTX_Chd_NPC_Cmn_Letter_E,0,0,0,0
4208,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_N,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_B,,0,0,0,0
4403,Npc/ChrTX_Chd_NPC_Pln_YF/ChrTX_Chd_NPC_Pln_YF_N,Npc/ChrTX_Chd_NPC_Pln_YF/ChrTX_Chd_NPC_Pln_YF_B,,0,0,0,0
4704,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
4802,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_B,,0,0,0,0
4804,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
4806,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_B,,0,0,0,0
4807,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
4811,Npc/ChrTX_Chd_NPC_Cmn_Por_SM/ChrTX_Chd_NPC_Cmn_Por_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Por_SM/ChrTX_Chd_NPC_Cmn_Por_SM_B,,0,0,0,0
4812,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_B,,0,0,0,0
4813,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_B,,0,0,0,0
4820,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_N,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_B,,0,0,0,0
4851,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,,0,0,0,0
50811,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Npc/ChrTX_Chd_NPC_Cmn_Cait_Xmas/ChrTX_Chd_NPC_Cmn_Cait_Xmas_E,0,0,0,0
50812,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Npc/ChrTX_Chd_NPC_Cmn_Deer/ChrTX_Chd_NPC_Cmn_Deer_E,0,0,0,0
50854,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Npc/ChrTX_Chd_NPC_Cmn_Cow_NewYear/ChrTX_Chd_NPC_Cmn_Cow_NewYear_E,0,0,0,0
50912,Npc/ChrTX_Chd_NPC_Unq_Invisible/ChrTX_Chd_NPC_Unq_Invisible_N,,Npc/ChrTX_Chd_NPC_Cmn_Cait_Valentine/ChrTX_Chd_NPC_Cmn_Cait_Valentine_E,0,0,0,0
51205,Chs/P065/ChrTX_Chd_NPC_P065_01_b_N,Chs/P065/ChrTX_Chd_NPC_P065_01_b_B,,0,0,0,0
51459,Npc/ChrTX_Chd_NPC_Sb_003/ChrTX_Chd_NPC_Sb_003_N,,Npc/ChrTX_Chd_NPC_Sb_003/ChrTX_Chd_NPC_Sb_003_E,0,0,0,0
51455,Npc/ChrTX_Chd_NPC_Sb_001/ChrTX_Chd_NPC_Sb_001_N,Npc/ChrTX_Chd_NPC_Sb_001/ChrTX_Chd_NPC_Sb_001_B,Npc/ChrTX_Chd_NPC_Sb_001/ChrTX_Chd_NPC_Sb_001_E,0,0,0,0
2001,Npc/ChrTX_Chd_NPC_Cmn_SnwWlf/ChrTX_Chd_NPC_Cmn_SnwWlf_N,Npc/ChrTX_Chd_NPC_Cmn_SnwWlf/ChrTX_Chd_NPC_Cmn_SnwWlf_B,Npc/ChrTX_Chd_NPC_Cmn_SnwWlf/ChrTX_Chd_NPC_Cmn_SnwWlf_E,0,0,0,0
2002,Npc/ChrTX_Chd_NPC_Snw_SM/ChrTX_Chd_NPC_Snw_SM_N,Npc/ChrTX_Chd_NPC_Snw_SM/ChrTX_Chd_NPC_Snw_SM_B,,0,0,0,0
2005,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_N,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_B,,0,0,0,0
2006,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_N,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_B,,0,0,0,0
2007,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,,0,0,0,0
2008,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,,0,0,0,0
2009,Bos/B02/ChrTX_Chd_NPC_B02_005_N,Bos/B02/ChrTX_Chd_NPC_B02_005_B,,0,0,0,0
2010,Bos/B02/ChrTX_Chd_NPC_B02_005_N,Bos/B02/ChrTX_Chd_NPC_B02_005_B,,0,0,0,0
2011,Npc/ChrTX_Chd_NPC_Sea_Sld/ChrTX_Chd_NPC_Sea_Sld_N,Npc/ChrTX_Chd_NPC_Sea_Sld/ChrTX_Chd_NPC_Sea_Sld_B,,0,0,0,0
2012,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_N,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_B,,0,0,0,0
2013,Chs/P002/ChrTX_Chd_NPC_P002_03_N,Chs/P002/ChrTX_Chd_NPC_P002_03_B,Chs/P002/ChrTX_Chd_NPC_P002_03_E,0,0,0,0
2014,Chs/P002/ChrTX_Chd_NPC_P002_04_N,Chs/P002/ChrTX_Chd_NPC_P002_04_B,,0,0,0,0
2015,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2016,Chs/P002/ChrTX_Chd_NPC_P002_06_N,Chs/P002/ChrTX_Chd_NPC_P002_06_B,,0,0,0,0
2017,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_N,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_B,,0,0,0,0
2018,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2019,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_N,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_B,,0,0,0,0
2020,Bos/B01/ChrTX_Chd_NPC_B01_018_a_N,Bos/B01/ChrTX_Chd_NPC_B01_018_a_B,,0,0,0,0
5022,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_N,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_B,,0,0,0,0
5024,Npc/ChrTX_Chd_NPC_Mnt_CF/ChrTX_Chd_NPC_Mnt_CF_N,,,0,0,0,0
5025,Npc/ChrTX_Chd_NPC_Mnt_SF/ChrTX_Chd_NPC_Mnt_SF_N,Npc/ChrTX_Chd_NPC_Mnt_SF/ChrTX_Chd_NPC_Mnt_SF_B,,0,0,0,0
5026,Chs/P003/ChrTX_Chd_NPC_P003_05_N,Chs/P003/ChrTX_Chd_NPC_P003_05_B,,0,0,0,0
5027,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_N,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_B,,0,0,0,0
50130,Npc/ChrTX_Chd_NPC_Mnt_Sld_a/ChrTX_Chd_NPC_Mnt_Sld_a_N,Npc/ChrTX_Chd_NPC_Mnt_Sld_a/ChrTX_Chd_NPC_Mnt_Sld_a_B,,0,0,0,0
50172,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_N,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_B,,0,0,0,0
5028,Bos/B01/ChrTX_Chd_NPC_B01_018_N,Bos/B01/ChrTX_Chd_NPC_B01_018_B,,0,0,0,0
5029,Bos/B01/ChrTX_Chd_NPC_B01_018_a_N,Bos/B01/ChrTX_Chd_NPC_B01_018_a_B,,0,0,0,0
5030,Bos/B01/ChrTX_Chd_NPC_B01_002_N,Bos/B01/ChrTX_Chd_NPC_B01_002_B,,0,0,0,0
5031,Bos/B01/ChrTX_Chd_NPC_B01_018_a_N,Bos/B01/ChrTX_Chd_NPC_B01_018_a_B,,0,0,0,0
5032,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_N,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_B,,0,0,0,0
5033,Npc/ChrTX_Chd_NPC_Rvr_SM/ChrTX_Chd_NPC_Rvr_SM_N,Npc/ChrTX_Chd_NPC_Rvr_SM/ChrTX_Chd_NPC_Rvr_SM_B,,0,0,0,0
5034,Chs/P004/ChrTX_Chd_NPC_P004_04_N,Chs/P004/ChrTX_Chd_NPC_P004_04_B,,0,0,0,0
5035,Chs/P004/ChrTX_Chd_NPC_P004_08_N,Chs/P004/ChrTX_Chd_NPC_P004_08_B,,0,0,0,0
5036,Chs/P004/ChrTX_Chd_NPC_P004_09_N,Chs/P004/ChrTX_Chd_NPC_P004_09_B,,0,0,0,0
2041,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_N,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_B,,0,0,0,0
2042,Chs/P005/ChrTX_Chd_NPC_P005_02_N,Chs/P005/ChrTX_Chd_NPC_P005_02_B,,0,0,0,0
2043,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_N,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_B,,0,0,0,0
2044,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_a/ChrTX_Chd_NPC_Cmn_Hnt_M_a_N,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_a/ChrTX_Chd_NPC_Cmn_Hnt_M_a_B,,0,0,0,0
2045,Npc/ChrTX_Chd_NPC_Fst_CM/ChrTX_Chd_NPC_Fst_CM_N,,,0,0,0,0
2046,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_b/ChrTX_Chd_NPC_Cmn_Hnt_M_b_N,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_b/ChrTX_Chd_NPC_Cmn_Hnt_M_b_B,,0,0,0,0
