m_id,m_SoundLabel,m_Category,m_Usage,m_Sheet,m_Loop,m_PlayMax,m_FadeI,m_FadeO,m_Priority
85484,vo_etc_PC185_aha4,2,9,3184,194,1,0.0,0.0,0
85485,vo_etc_PC185_aha5,2,9,3184,194,1,0.0,0.0,0
85486,vo_etc_PC185_aha6,2,9,3184,194,1,0.0,0.0,0
85487,vo_etc_PC185_aha7,2,9,3184,194,1,0.0,0.0,0
85488,vo_etc_PC185_aha8,2,9,3184,194,1,0.0,0.0,0
85489,vo_etc_PC185_bye1,2,9,3184,194,1,0.0,0.0,0
85490,vo_etc_PC185_bye2,2,9,3184,194,1,0.0,0.0,0
85491,vo_etc_PC185_laugh1,2,9,3184,194,1,0.0,0.0,0
85492,vo_etc_PC185_laugh2,2,9,3184,194,1,0.0,0.0,0
85493,vo_etc_PC185_laugh3,2,9,3184,194,1,0.0,0.0,0
85494,vo_etc_PC185_laugh4,2,9,3184,194,1,0.0,0.0,0
85495,vo_etc_PC185_happy1,2,9,3184,194,1,0.0,0.0,0
85496,vo_etc_PC185_happy2,2,9,3184,194,1,0.0,0.0,0
85497,vo_etc_PC185_happy3,2,9,3184,194,1,0.0,0.0,0
85498,vo_etc_PC185_joy1,2,9,3184,194,1,0.0,0.0,0
85499,vo_etc_PC185_joy2,2,9,3184,194,1,0.0,0.0,0
85500,vo_etc_PC185_joy3,2,9,3184,194,1,0.0,0.0,0
85501,vo_etc_PC185_thank1,2,9,3184,194,1,0.0,0.0,0
85502,vo_etc_PC185_thank2,2,9,3184,194,1,0.0,0.0,0
85503,vo_etc_PC185_thank3,2,9,3184,194,1,0.0,0.0,0
85504,vo_etc_PC185_surprise1,2,9,3184,194,1,0.0,0.0,0
85505,vo_etc_PC185_surprise2,2,9,3184,194,1,0.0,0.0,0
85506,vo_etc_PC185_surprise3,2,9,3184,194,1,0.0,0.0,0
85507,vo_etc_PC185_apology1,2,9,3184,194,1,0.0,0.0,0
85508,vo_etc_PC185_apology2,2,9,3184,194,1,0.0,0.0,0
85509,vo_etc_PC185_sad1,2,9,3184,194,1,0.0,0.0,0
85510,vo_etc_PC185_sad2,2,9,3184,194,1,0.0,0.0,0
85511,vo_etc_PC185_mortify1,2,9,3184,194,1,0.0,0.0,0
85512,vo_etc_PC185_mortify2,2,9,3184,194,1,0.0,0.0,0
85513,vo_etc_PC185_mortify3,2,9,3184,194,1,0.0,0.0,0
85514,vo_etc_PC185_anger1,2,9,3184,194,1,0.0,0.0,0
85515,vo_etc_PC185_anger2,2,9,3184,194,1,0.0,0.0,0
85516,vo_etc_PC185_negation1,2,9,3184,194,1,0.0,0.0,0
85517,vo_etc_PC185_negation2,2,9,3184,194,1,0.0,0.0,0
85518,vo_etc_PC185_worry1,2,9,3184,194,1,0.0,0.0,0
85519,vo_etc_PC185_worry2,2,9,3184,194,1,0.0,0.0,0
85520,vo_etc_PC185_found1,2,9,3184,194,1,0.0,0.0,0
85521,vo_etc_PC185_found2,2,9,3184,194,1,0.0,0.0,0
85522,vo_etc_PC185_found3,2,9,3184,194,1,0.0,0.0,0
85523,vo_etc_PC185_found4,2,9,3184,194,1,0.0,0.0,0
85524,vo_etc_PC185_found5,2,9,3184,194,1,0.0,0.0,0
85525,vo_etc_PC185_found6,2,9,3184,194,1,0.0,0.0,0
85526,vo_etc_PC185_ready1,2,9,3184,194,1,0.0,0.0,0
85527,vo_etc_PC185_ready2,2,9,3184,194,1,0.0,0.0,0
85528,vo_etc_PC185_yes1,2,9,3184,194,1,0.0,0.0,0
85529,vo_etc_PC185_yes2,2,9,3184,194,1,0.0,0.0,0
85530,vo_etc_PC185_no1,2,9,3184,194,1,0.0,0.0,0
85531,vo_etc_PC185_no2,2,9,3184,194,1,0.0,0.0,0
85532,vo_etc_PC185_positive1,2,9,3184,194,1,0.0,0.0,0
85533,vo_etc_PC185_positive2,2,9,3184,194,1,0.0,0.0,0
85534,vo_etc_PC185_doubt1,2,9,3184,194,1,0.0,0.0,0
85535,vo_etc_PC185_doubt2,2,9,3184,194,1,0.0,0.0,0
85536,vo_etc_PC185_doubt3,2,9,3184,194,1,0.0,0.0,0
85537,vo_etc_PC185_doubt4,2,9,3184,194,1,0.0,0.0,0
85538,vo_etc_PC185_doubt5,2,9,3184,194,1,0.0,0.0,0
85539,vo_etc_PC185_thought1,2,9,3184,194,1,0.0,0.0,0
85540,vo_etc_PC185_thought2,2,9,3184,194,1,0.0,0.0,0
85541,vo_etc_PC185_truth1,2,9,3184,194,1,0.0,0.0,0
85542,vo_etc_PC185_truth2,2,9,3184,194,1,0.0,0.0,0
85543,vo_etc_PC185_prepare1,2,9,3184,194,1,0.0,0.0,0
85544,vo_etc_PC185_prepare2,2,9,3184,194,1,0.0,0.0,0
85545,vo_etc_PC185_prepare3,2,9,3184,194,1,0.0,0.0,0
85546,vo_etc_PC185_prepare4,2,9,3184,194,1,0.0,0.0,0
85547,vo_etc_PC185_prepare5,2,9,3184,194,1,0.0,0.0,0
85548,vo_etc_PC185_prepare6,2,9,3184,194,1,0.0,0.0,0
85549,vo_etc_PC185_prepare7,2,9,3184,194,1,0.0,0.0,0
85550,vo_etc_PC185_fc1,2,9,3184,194,1,0.0,0.0,0
85551,vo_etc_PC185_fc2,2,9,3184,194,1,0.0,0.0,0
85552,vo_etc_PC185_fc3,2,9,3184,194,1,0.0,0.0,0
85553,vo_etc_PC185_fc4,2,9,3184,194,1,0.0,0.0,0
85554,vo_etc_PC185_fc5,2,9,3184,194,1,0.0,0.0,0
85555,vo_btl_PC185_start1,2,9,3184,194,1,0.0,0.0,0
85556,vo_btl_PC185_start2,2,9,3184,194,1,0.0,0.0,0
85557,vo_btl_PC185_symbol,2,9,3184,194,1,0.0,0.0,0
85558,vo_btl_PC185_boss1,2,9,3184,194,1,0.0,0.0,0
85559,vo_btl_PC185_boss2,2,9,3184,194,1,0.0,0.0,0
85560,vo_btl_PC185_boss3,2,9,3184,194,1,0.0,0.0,0
85561,vo_btl_PC185_beat1,2,9,3184,194,1,0.0,0.0,0
85562,vo_btl_PC185_beat2,2,9,3184,194,1,0.0,0.0,0
85563,vo_btl_PC185_beatnarrow,2,9,3184,194,1,0.0,0.0,0
85564,vo_btl_PC185_turnstart1,2,9,3184,194,1,0.0,0.0,0
85565,vo_btl_PC185_turnstart2,2,9,3184,194,1,0.0,0.0,0
85566,vo_btl_PC185_tslowhp,2,9,3184,194,1,0.0,0.0,0
85567,vo_btl_PC185_tbreak1,2,9,3184,194,1,0.0,0.0,0
85568,vo_btl_PC185_tbreak2,2,9,3184,194,1,0.0,0.0,0
85569,vo_btl_PC185_attack1,2,9,3184,194,1,0.0,0.0,0
85570,vo_btl_PC185_attack2,2,9,3184,194,1,0.0,0.0,0
85571,vo_btl_PC185_attack3,2,9,3184,194,1,0.0,0.0,0
85572,vo_btl_PC185_attack4,2,9,3184,194,1,0.0,0.0,0
85573,vo_btl_PC185_burst1lv1,2,9,3184,194,1,0.0,0.0,0
85574,vo_btl_PC185_burst2lv1,2,9,3184,194,1,0.0,0.0,0
85575,vo_btl_PC185_burst3lv1,2,9,3184,194,1,0.0,0.0,0
85576,vo_btl_PC185_burst1lv2,2,9,3184,194,1,0.0,0.0,0
85577,vo_btl_PC185_burst2lv2,2,9,3184,194,1,0.0,0.0,0
85578,vo_btl_PC185_burst3lv2,2,9,3184,194,1,0.0,0.0,0
85579,vo_btl_PC185_deathblow1,2,9,3184,194,1,0.0,0.0,0
85580,vo_btl_PC185_deathblow2,2,9,3184,194,1,0.0,0.0,0
85581,vo_btl_PC185_weak1,2,9,3184,194,1,0.0,0.0,0
85582,vo_btl_PC185_weak2,2,9,3184,194,1,0.0,0.0,0
85583,vo_btl_PC185_break1,2,9,3184,194,1,0.0,0.0,0
85584,vo_btl_PC185_break2,2,9,3184,194,1,0.0,0.0,0
85585,vo_btl_PC185_changeback,2,9,3184,194,1,0.0,0.0,0
85586,vo_btl_PC185_changefront1,2,9,3184,194,1,0.0,0.0,0
85587,vo_btl_PC185_changefront2,2,9,3184,194,1,0.0,0.0,0
85588,vo_btl_PC185_changefront3,2,9,3184,194,1,0.0,0.0,0
85589,vo_btl_PC185_avoidatk,2,9,3184,194,1,0.0,0.0,0
85590,vo_btl_PC185_debuff,2,9,3184,194,1,0.0,0.0,0
85591,vo_btl_PC185_restorebymate1,2,9,3184,194,1,0.0,0.0,0
85592,vo_btl_PC185_restorebymate2,2,9,3184,194,1,0.0,0.0,0
85593,vo_btl_PC185_retrieve1,2,9,3184,194,1,0.0,0.0,0
85594,vo_btl_PC185_retrieve2,2,9,3184,194,1,0.0,0.0,0
85595,vo_btl_PC185_damage1lv1,2,9,3184,194,1,0.0,0.0,0
85596,vo_btl_PC185_damage1lv2,2,9,3184,194,1,0.0,0.0,0
85597,vo_btl_PC185_damage2lv1,2,9,3184,194,1,0.0,0.0,0
85598,vo_btl_PC185_damage2lv2,2,9,3184,194,1,0.0,0.0,0
85599,vo_btl_PC185_damage3lv1,2,9,3184,194,1,0.0,0.0,0
85600,vo_btl_PC185_damage3lv2,2,9,3184,194,1,0.0,0.0,0
85601,vo_btl_PC185_dead1,2,9,3184,194,1,0.0,0.0,0
85602,vo_btl_PC185_dead2,2,9,3184,194,1,0.0,0.0,0
85603,vo_btl_PC185_deadall,2,9,3184,194,1,0.0,0.0,0
85604,vo_btl_PC185_atkp1lv,2,9,3184,194,1,0.0,0.0,0
85605,vo_btl_PC185_atkp2lv,2,9,3184,194,1,0.0,0.0,0
85606,vo_btl_PC185_atkp3lv,2,9,3184,194,1,0.0,0.0,0
85607,vo_btl_PC185_atkp4lv,2,9,3184,194,1,0.0,0.0,0
85608,vo_btl_PC185_atkm1lv,2,9,3184,194,1,0.0,0.0,0
85609,vo_btl_PC185_atkm2lv,2,9,3184,194,1,0.0,0.0,0
85610,vo_btl_PC185_atkm3lv,2,9,3184,194,1,0.0,0.0,0
85611,vo_btl_PC185_atkm4lv,2,9,3184,194,1,0.0,0.0,0
85612,vo_btl_PC185_recoverhp,2,9,3184,194,1,0.0,0.0,0
85613,vo_btl_PC185_recoversp,2,9,3184,194,1,0.0,0.0,0
85614,vo_btl_PC185_recoverbad,2,9,3184,194,1,0.0,0.0,0
85615,vo_btl_PC185_addbuff,2,9,3184,194,1,0.0,0.0,0
85616,vo_btl_PC185_addresistbuff,2,9,3184,194,1,0.0,0.0,0
85617,vo_btl_PC185_adddebuff,2,9,3184,194,1,0.0,0.0,0
85618,vo_btl_PC185_addresistdebuff,2,9,3184,194,1,0.0,0.0,0
85619,vo_btl_PC185_provoke,2,9,3184,194,1,0.0,0.0,0
85620,vo_btl_PC185_abillity1,2,9,3184,194,1,0.0,0.0,0
85621,vo_btl_PC185_abillity2,2,9,3184,194,1,0.0,0.0,0
85622,vo_btl_PC185_abillity3,2,9,3184,194,1,0.0,0.0,0
85623,vo_btl_PC185_abillity4,2,9,3184,194,1,0.0,0.0,0
85624,vo_btl_PC185_abillity5,2,9,3184,194,1,0.0,0.0,0
85625,vo_btl_PC185_abillity6,2,9,3184,194,1,0.0,0.0,0
85626,vo_btl_PC185_abillity7,2,9,3184,194,1,0.0,0.0,0
85627,vo_btl_PC185_abillity8,2,9,3184,194,1,0.0,0.0,0
85628,vo_btl_PC185_abillity9,2,9,3184,194,1,0.0,0.0,0
85629,vo_btl_PC185_abillity10,2,9,3184,194,1,0.0,0.0,0
85630,vo_btl_PC185_abillity11,2,9,3184,194,1,0.0,0.0,0
85631,vo_btl_PC185_abillity12,2,9,3184,194,1,0.0,0.0,0
85632,vo_btl_PC185_abillity13,2,9,3184,194,1,0.0,0.0,0
85633,vo_btl_PC185_abillity14,2,9,3184,194,1,0.0,0.0,0
85634,vo_btl_PC185_abillity15,2,9,3184,194,1,0.0,0.0,0
85635,vo_btl_PC185_abillity16,2,9,3184,194,1,0.0,0.0,0
85636,vo_btl_PC185_abillity17,2,9,3184,194,1,0.0,0.0,0
85637,vo_btl_PC185_abillity18,2,9,3184,194,1,0.0,0.0,0
85638,vo_btl_PC185_abillity19,2,9,3184,194,1,0.0,0.0,0
85639,vo_btl_PC185_abillity20,2,9,3184,194,1,0.0,0.0,0
85640,vo_btl_PC185_abillity21,2,9,3184,194,1,0.0,0.0,0
85641,vo_btl_PC185_abillity22,2,9,3184,194,1,0.0,0.0,0
85642,vo_btl_PC185_abillity23,2,9,3184,194,1,0.0,0.0,0
85643,vo_btl_PC185_abillity24,2,9,3184,194,1,0.0,0.0,0
85644,vo_btl_PC185_abillity25,2,9,3184,194,1,0.0,0.0,0
85645,vo_etc_PC185_etc1_A,2,9,3184,194,1,0.0,0.0,0
85646,vo_etc_PC185_etc1_B,2,9,3184,194,1,0.0,0.0,0
85647,vo_etc_PC185_etc2_A,2,9,3184,194,1,0.0,0.0,0
85648,vo_etc_PC185_etc2_B,2,9,3184,194,1,0.0,0.0,0
85649,vo_etc_PC185_etc3_A,2,9,3184,194,1,0.0,0.0,0
85650,vo_etc_PC185_etc3_B,2,9,3184,194,1,0.0,0.0,0
85651,vo_etc_PC185_etc4,2,9,3184,194,1,0.0,0.0,0
85652,vo_etc_PC185_etc5,2,9,3184,194,1,0.0,0.0,0
85653,vo_etc_PC185_etc6,2,9,3184,194,1,0.0,0.0,0
85654,vo_etc_PC185_etc7,2,9,3184,194,1,0.0,0.0,0
85655,vo_etc_PC185_etc8,2,9,3184,194,1,0.0,0.0,0
85656,vo_etc_PC185_etc9,2,9,3184,194,1,0.0,0.0,0
85657,vo_etc_PC185_etc10,2,9,3184,194,1,0.0,0.0,0
85658,vo_etc_PC185_etc11,2,9,3184,194,1,0.0,0.0,0
85659,vo_etc_PC185_etc12,2,9,3184,194,1,0.0,0.0,0
85660,vo_etc_PC185_etc13,2,9,3184,194,1,0.0,0.0,0
85661,vo_etc_PC186_partyin,2,9,3185,194,1,0.0,0.0,0
85662,vo_etc_PC186_name,2,9,3185,194,1,0.0,0.0,0
85663,vo_etc_PC186_bow1,2,9,3185,194,1,0.0,0.0,0
85664,vo_etc_PC186_bow2,2,9,3185,194,1,0.0,0.0,0
85665,vo_etc_PC186_bow3,2,9,3185,194,1,0.0,0.0,0
85666,vo_etc_PC186_aha1,2,9,3185,194,1,0.0,0.0,0
85667,vo_etc_PC186_aha2,2,9,3185,194,1,0.0,0.0,0
85668,vo_etc_PC186_aha3,2,9,3185,194,1,0.0,0.0,0
85669,vo_etc_PC186_aha4,2,9,3185,194,1,0.0,0.0,0
85670,vo_etc_PC186_aha5,2,9,3185,194,1,0.0,0.0,0
85671,vo_etc_PC186_aha6,2,9,3185,194,1,0.0,0.0,0
85672,vo_etc_PC186_aha7,2,9,3185,194,1,0.0,0.0,0
85673,vo_etc_PC186_aha8,2,9,3185,194,1,0.0,0.0,0
85674,vo_etc_PC186_bye1,2,9,3185,194,1,0.0,0.0,0
85675,vo_etc_PC186_bye2,2,9,3185,194,1,0.0,0.0,0
85676,vo_etc_PC186_laugh1,2,9,3185,194,1,0.0,0.0,0
85677,vo_etc_PC186_laugh2,2,9,3185,194,1,0.0,0.0,0
85678,vo_etc_PC186_laugh3,2,9,3185,194,1,0.0,0.0,0
85679,vo_etc_PC186_laugh4,2,9,3185,194,1,0.0,0.0,0
85680,vo_etc_PC186_happy1,2,9,3185,194,1,0.0,0.0,0
85681,vo_etc_PC186_happy2,2,9,3185,194,1,0.0,0.0,0
85682,vo_etc_PC186_happy3,2,9,3185,194,1,0.0,0.0,0
85683,vo_etc_PC186_joy1,2,9,3185,194,1,0.0,0.0,0
85684,vo_etc_PC186_joy2,2,9,3185,194,1,0.0,0.0,0
85685,vo_etc_PC186_joy3,2,9,3185,194,1,0.0,0.0,0
85686,vo_etc_PC186_thank1,2,9,3185,194,1,0.0,0.0,0
85687,vo_etc_PC186_thank2,2,9,3185,194,1,0.0,0.0,0
85688,vo_etc_PC186_thank3,2,9,3185,194,1,0.0,0.0,0
85689,vo_etc_PC186_surprise1,2,9,3185,194,1,0.0,0.0,0
85690,vo_etc_PC186_surprise2,2,9,3185,194,1,0.0,0.0,0
85691,vo_etc_PC186_surprise3,2,9,3185,194,1,0.0,0.0,0
85692,vo_etc_PC186_apology1,2,9,3185,194,1,0.0,0.0,0
85693,vo_etc_PC186_apology2,2,9,3185,194,1,0.0,0.0,0
85694,vo_etc_PC186_sad1,2,9,3185,194,1,0.0,0.0,0
85695,vo_etc_PC186_sad2,2,9,3185,194,1,0.0,0.0,0
85696,vo_etc_PC186_mortify1,2,9,3185,194,1,0.0,0.0,0
85697,vo_etc_PC186_mortify2,2,9,3185,194,1,0.0,0.0,0
85698,vo_etc_PC186_mortify3,2,9,3185,194,1,0.0,0.0,0
85699,vo_etc_PC186_anger1,2,9,3185,194,1,0.0,0.0,0
85700,vo_etc_PC186_anger2,2,9,3185,194,1,0.0,0.0,0
85701,vo_etc_PC186_negation1,2,9,3185,194,1,0.0,0.0,0
85702,vo_etc_PC186_negation2,2,9,3185,194,1,0.0,0.0,0
85703,vo_etc_PC186_worry1,2,9,3185,194,1,0.0,0.0,0
85704,vo_etc_PC186_worry2,2,9,3185,194,1,0.0,0.0,0
85705,vo_etc_PC186_found1,2,9,3185,194,1,0.0,0.0,0
85706,vo_etc_PC186_found2,2,9,3185,194,1,0.0,0.0,0
85707,vo_etc_PC186_found3,2,9,3185,194,1,0.0,0.0,0
85708,vo_etc_PC186_found4,2,9,3185,194,1,0.0,0.0,0
85709,vo_etc_PC186_found5,2,9,3185,194,1,0.0,0.0,0
85710,vo_etc_PC186_found6,2,9,3185,194,1,0.0,0.0,0
85711,vo_etc_PC186_ready1,2,9,3185,194,1,0.0,0.0,0
85712,vo_etc_PC186_ready2,2,9,3185,194,1,0.0,0.0,0
85713,vo_etc_PC186_yes1,2,9,3185,194,1,0.0,0.0,0
85714,vo_etc_PC186_yes2,2,9,3185,194,1,0.0,0.0,0
85715,vo_etc_PC186_no1,2,9,3185,194,1,0.0,0.0,0
85716,vo_etc_PC186_no2,2,9,3185,194,1,0.0,0.0,0
85717,vo_etc_PC186_positive1,2,9,3185,194,1,0.0,0.0,0
85718,vo_etc_PC186_positive2,2,9,3185,194,1,0.0,0.0,0
85719,vo_etc_PC186_doubt1,2,9,3185,194,1,0.0,0.0,0
85720,vo_etc_PC186_doubt2,2,9,3185,194,1,0.0,0.0,0
85721,vo_etc_PC186_doubt3,2,9,3185,194,1,0.0,0.0,0
85722,vo_etc_PC186_doubt4,2,9,3185,194,1,0.0,0.0,0
85723,vo_etc_PC186_doubt5,2,9,3185,194,1,0.0,0.0,0
85724,vo_etc_PC186_thought1,2,9,3185,194,1,0.0,0.0,0
85725,vo_etc_PC186_thought2,2,9,3185,194,1,0.0,0.0,0
85726,vo_etc_PC186_truth1,2,9,3185,194,1,0.0,0.0,0
85727,vo_etc_PC186_truth2,2,9,3185,194,1,0.0,0.0,0
85728,vo_etc_PC186_prepare1,2,9,3185,194,1,0.0,0.0,0
85729,vo_etc_PC186_prepare2,2,9,3185,194,1,0.0,0.0,0
85730,vo_etc_PC186_prepare3,2,9,3185,194,1,0.0,0.0,0
85731,vo_etc_PC186_prepare4,2,9,3185,194,1,0.0,0.0,0
85732,vo_etc_PC186_prepare5,2,9,3185,194,1,0.0,0.0,0
85733,vo_etc_PC186_prepare6,2,9,3185,194,1,0.0,0.0,0
85734,vo_etc_PC186_prepare7,2,9,3185,194,1,0.0,0.0,0
85735,vo_etc_PC186_fc1,2,9,3185,194,1,0.0,0.0,0
85736,vo_etc_PC186_fc2,2,9,3185,194,1,0.0,0.0,0
85737,vo_etc_PC186_fc3,2,9,3185,194,1,0.0,0.0,0
85738,vo_etc_PC186_fc4,2,9,3185,194,1,0.0,0.0,0
85739,vo_etc_PC186_fc5,2,9,3185,194,1,0.0,0.0,0
85740,vo_btl_PC186_start1,2,9,3185,194,1,0.0,0.0,0
85741,vo_btl_PC186_start2,2,9,3185,194,1,0.0,0.0,0
85742,vo_btl_PC186_symbol,2,9,3185,194,1,0.0,0.0,0
85743,vo_btl_PC186_boss1,2,9,3185,194,1,0.0,0.0,0
85744,vo_btl_PC186_boss2,2,9,3185,194,1,0.0,0.0,0
85745,vo_btl_PC186_boss3,2,9,3185,194,1,0.0,0.0,0
85746,vo_btl_PC186_beat1,2,9,3185,194,1,0.0,0.0,0
85747,vo_btl_PC186_beat2,2,9,3185,194,1,0.0,0.0,0
85748,vo_btl_PC186_beatnarrow,2,9,3185,194,1,0.0,0.0,0
85749,vo_btl_PC186_turnstart1,2,9,3185,194,1,0.0,0.0,0
85750,vo_btl_PC186_turnstart2,2,9,3185,194,1,0.0,0.0,0
85751,vo_btl_PC186_tslowhp,2,9,3185,194,1,0.0,0.0,0
85752,vo_btl_PC186_tbreak1,2,9,3185,194,1,0.0,0.0,0
85753,vo_btl_PC186_tbreak2,2,9,3185,194,1,0.0,0.0,0
85754,vo_btl_PC186_attack1,2,9,3185,194,1,0.0,0.0,0
85755,vo_btl_PC186_attack2,2,9,3185,194,1,0.0,0.0,0
85756,vo_btl_PC186_attack3,2,9,3185,194,1,0.0,0.0,0
85757,vo_btl_PC186_attack4,2,9,3185,194,1,0.0,0.0,0
85758,vo_btl_PC186_burst1lv1,2,9,3185,194,1,0.0,0.0,0
85759,vo_btl_PC186_burst2lv1,2,9,3185,194,1,0.0,0.0,0
85760,vo_btl_PC186_burst3lv1,2,9,3185,194,1,0.0,0.0,0
85761,vo_btl_PC186_burst1lv2,2,9,3185,194,1,0.0,0.0,0
85762,vo_btl_PC186_burst2lv2,2,9,3185,194,1,0.0,0.0,0
85763,vo_btl_PC186_burst3lv2,2,9,3185,194,1,0.0,0.0,0
85764,vo_btl_PC186_deathblow1,2,9,3185,194,1,0.0,0.0,0
85765,vo_btl_PC186_deathblow2,2,9,3185,194,1,0.0,0.0,0
85766,vo_btl_PC186_weak1,2,9,3185,194,1,0.0,0.0,0
85767,vo_btl_PC186_weak2,2,9,3185,194,1,0.0,0.0,0
85768,vo_btl_PC186_break1,2,9,3185,194,1,0.0,0.0,0
85769,vo_btl_PC186_break2,2,9,3185,194,1,0.0,0.0,0
85770,vo_btl_PC186_changeback,2,9,3185,194,1,0.0,0.0,0
85771,vo_btl_PC186_changefront1,2,9,3185,194,1,0.0,0.0,0
85772,vo_btl_PC186_changefront2,2,9,3185,194,1,0.0,0.0,0
85773,vo_btl_PC186_changefront3,2,9,3185,194,1,0.0,0.0,0
85774,vo_btl_PC186_avoidatk,2,9,3185,194,1,0.0,0.0,0
85775,vo_btl_PC186_debuff,2,9,3185,194,1,0.0,0.0,0
85776,vo_btl_PC186_restorebymate1,2,9,3185,194,1,0.0,0.0,0
85777,vo_btl_PC186_restorebymate2,2,9,3185,194,1,0.0,0.0,0
85778,vo_btl_PC186_retrieve1,2,9,3185,194,1,0.0,0.0,0
85779,vo_btl_PC186_retrieve2,2,9,3185,194,1,0.0,0.0,0
85780,vo_btl_PC186_damage1lv1,2,9,3185,194,1,0.0,0.0,0
85781,vo_btl_PC186_damage1lv2,2,9,3185,194,1,0.0,0.0,0
85782,vo_btl_PC186_damage2lv1,2,9,3185,194,1,0.0,0.0,0
85783,vo_btl_PC186_damage2lv2,2,9,3185,194,1,0.0,0.0,0
85784,vo_btl_PC186_damage3lv1,2,9,3185,194,1,0.0,0.0,0
85785,vo_btl_PC186_damage3lv2,2,9,3185,194,1,0.0,0.0,0
85786,vo_btl_PC186_dead1,2,9,3185,194,1,0.0,0.0,0
85787,vo_btl_PC186_dead2,2,9,3185,194,1,0.0,0.0,0
85788,vo_btl_PC186_deadall,2,9,3185,194,1,0.0,0.0,0
85789,vo_btl_PC186_atkp1lv,2,9,3185,194,1,0.0,0.0,0
85790,vo_btl_PC186_atkp2lv,2,9,3185,194,1,0.0,0.0,0
85791,vo_btl_PC186_atkp3lv,2,9,3185,194,1,0.0,0.0,0
85792,vo_btl_PC186_atkp4lv,2,9,3185,194,1,0.0,0.0,0
85793,vo_btl_PC186_atkm1lv,2,9,3185,194,1,0.0,0.0,0
85794,vo_btl_PC186_atkm2lv,2,9,3185,194,1,0.0,0.0,0
85795,vo_btl_PC186_atkm3lv,2,9,3185,194,1,0.0,0.0,0
85796,vo_btl_PC186_atkm4lv,2,9,3185,194,1,0.0,0.0,0
85797,vo_btl_PC186_recoverhp,2,9,3185,194,1,0.0,0.0,0
85798,vo_btl_PC186_recoversp,2,9,3185,194,1,0.0,0.0,0
85799,vo_btl_PC186_recoverbad,2,9,3185,194,1,0.0,0.0,0
85800,vo_btl_PC186_addbuff,2,9,3185,194,1,0.0,0.0,0
85801,vo_btl_PC186_addresistbuff,2,9,3185,194,1,0.0,0.0,0
85802,vo_btl_PC186_adddebuff,2,9,3185,194,1,0.0,0.0,0
85803,vo_btl_PC186_addresistdebuff,2,9,3185,194,1,0.0,0.0,0
85804,vo_btl_PC186_provoke,2,9,3185,194,1,0.0,0.0,0
85805,vo_btl_PC186_abillity1,2,9,3185,194,1,0.0,0.0,0
85806,vo_btl_PC186_abillity2,2,9,3185,194,1,0.0,0.0,0
85807,vo_btl_PC186_abillity3,2,9,3185,194,1,0.0,0.0,0
85808,vo_btl_PC186_abillity4,2,9,3185,194,1,0.0,0.0,0
85809,vo_btl_PC186_abillity5,2,9,3185,194,1,0.0,0.0,0
85810,vo_btl_PC186_abillity6,2,9,3185,194,1,0.0,0.0,0
85811,vo_btl_PC186_abillity7,2,9,3185,194,1,0.0,0.0,0
85812,vo_btl_PC186_abillity8,2,9,3185,194,1,0.0,0.0,0
85813,vo_btl_PC186_abillity9,2,9,3185,194,1,0.0,0.0,0
85814,vo_btl_PC186_abillity10,2,9,3185,194,1,0.0,0.0,0
85815,vo_btl_PC186_abillity11,2,9,3185,194,1,0.0,0.0,0
85816,vo_btl_PC186_abillity12,2,9,3185,194,1,0.0,0.0,0
85817,vo_btl_PC186_abillity13,2,9,3185,194,1,0.0,0.0,0
85818,vo_btl_PC186_abillity14,2,9,3185,194,1,0.0,0.0,0
85819,vo_btl_PC186_abillity15,2,9,3185,194,1,0.0,0.0,0
85820,vo_btl_PC186_abillity16,2,9,3185,194,1,0.0,0.0,0
85821,vo_btl_PC186_abillity17,2,9,3185,194,1,0.0,0.0,0
85822,vo_btl_PC186_abillity18,2,9,3185,194,1,0.0,0.0,0
85823,vo_etc_PC186_etc1_A,2,9,3185,194,1,0.0,0.0,0
85824,vo_etc_PC186_etc1_B,2,9,3185,194,1,0.0,0.0,0
85825,vo_etc_PC186_etc2_A,2,9,3185,194,1,0.0,0.0,0
85826,vo_etc_PC186_etc2_B,2,9,3185,194,1,0.0,0.0,0
85827,vo_etc_PC186_etc3_A,2,9,3185,194,1,0.0,0.0,0
85828,vo_etc_PC186_etc3_B,2,9,3185,194,1,0.0,0.0,0
85829,vo_etc_PC186_etc4,2,9,3185,194,1,0.0,0.0,0
85830,vo_etc_PC186_etc5,2,9,3185,194,1,0.0,0.0,0
85831,vo_etc_PC186_etc6,2,9,3185,194,1,0.0,0.0,0
85832,vo_etc_PC186_etc7,2,9,3185,194,1,0.0,0.0,0
85833,vo_etc_PC186_etc8,2,9,3185,194,1,0.0,0.0,0
85834,vo_etc_PC186_etc9,2,9,3185,194,1,0.0,0.0,0
85835,vo_etc_PC186_etc10,2,9,3185,194,1,0.0,0.0,0
85836,vo_etc_PC187_partyin,2,9,3186,194,1,0.0,0.0,0
85837,vo_etc_PC187_name,2,9,3186,194,1,0.0,0.0,0
85838,vo_etc_PC187_bow1,2,9,3186,194,1,0.0,0.0,0
85839,vo_etc_PC187_bow2,2,9,3186,194,1,0.0,0.0,0
85840,vo_etc_PC187_bow3,2,9,3186,194,1,0.0,0.0,0
85841,vo_etc_PC187_aha1,2,9,3186,194,1,0.0,0.0,0
