m_id,m_Label,m_Inescapable,m_SkipResult,m_IgnoreDefeat,m_SkipBgmResult,m_Bgm,m_BgmType,m_Camera,m_Formation,m_EnemyID,m_EventIndices,m_AbortCondition,m_ForcedWinAbortCondition,m_TipsGroup,m_TipsTargets,m_ImportantFlags
70170,BF_Clif_EnemyGroup_04_009,194,194,194,194,110,0,0,72,"[30250, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70171,BF_Clif_EnemyGroup_04_010,194,194,194,194,110,0,0,72,"[30251, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70172,BF_Clif_EnemyGroup_05_009,194,194,194,194,110,0,0,72,"[30252, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70173,BF_Clif_EnemyGroup_05_010,194,194,194,194,110,0,0,72,"[30253, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70174,BF_Clif_EnemyGroup_06_009,194,194,194,194,110,0,0,72,"[30254, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70175,BF_Clif_EnemyGroup_06_010,194,194,194,194,110,0,0,72,"[30255, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70176,BF_Clif_EnemyGroup_07_009,194,194,194,194,110,0,0,83,"[30256, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70177,BF_Clif_EnemyGroup_07_010,194,194,194,194,110,0,0,72,"[30257, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70178,BF_Clif_EnemyGroup_11_009,194,194,194,194,110,0,0,72,"[30258, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70179,BF_Clif_EnemyGroup_11_010,194,194,194,194,110,0,0,82,"[30259, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70180,BF_HD_Rank05_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30260, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70181,BF_Snow_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30261, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70182,BF_Snow_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30262, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70183,BF_Snow_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30263, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70184,BF_Snow_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30264, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70185,BF_Snow_EnemyGroup_03_009,194,194,194,194,110,0,0,69,"[30265, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70186,BF_Snow_EnemyGroup_03_010,194,194,194,194,110,0,0,69,"[30266, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70187,BF_Snow_EnemyGroup_04_009,194,194,194,194,110,0,0,69,"[30267, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70188,BF_Snow_EnemyGroup_04_010,194,194,194,194,110,0,0,69,"[30268, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70189,BF_Snow_EnemyGroup_05_008,194,194,194,194,110,0,0,72,"[30269, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70190,BF_Snow_EnemyGroup_05_009,194,194,194,194,110,0,0,72,"[30270, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70191,BF_Snow_EnemyGroup_06_008,194,194,194,194,110,0,0,72,"[30271, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70192,BF_Snow_EnemyGroup_06_009,194,194,194,194,110,0,0,72,"[30272, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70193,BF_Snow_EnemyGroup_07_008,194,194,194,194,110,0,0,69,"[30273, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70194,BF_Snow_EnemyGroup_07_009,194,194,194,194,110,0,0,69,"[30274, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70195,BF_Snow_EnemyGroup_08_008,194,194,194,194,110,0,0,69,"[30275, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70196,BF_Snow_EnemyGroup_08_009,194,194,194,194,110,0,0,69,"[30276, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70197,BF_Snow_EnemyGroup_09_009,194,194,194,194,110,0,0,72,"[30277, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70198,BF_Snow_EnemyGroup_09_010,194,194,194,194,110,0,0,72,"[30278, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70199,BF_Snow_EnemyGroup_10_009,194,194,194,194,110,0,0,72,"[30279, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70200,BF_Snow_EnemyGroup_10_010,194,194,194,194,110,0,0,72,"[30280, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70201,BF_HD_Rank01_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30281, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70202,BF_Forest_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30282, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70203,BF_Forest_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30283, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70204,BF_Forest_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30284, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70205,BF_Forest_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30285, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70206,BF_Forest_EnemyGroup_03_009,194,194,194,194,110,0,0,72,"[30286, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70207,BF_Forest_EnemyGroup_03_010,194,194,194,194,110,0,0,72,"[30287, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70208,BF_Forest_EnemyGroup_04_009,194,194,194,194,110,0,0,69,"[30288, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70209,BF_Forest_EnemyGroup_04_010,194,194,194,194,110,0,0,69,"[30289, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70210,BF_Forest_EnemyGroup_05_008,194,194,194,194,110,0,0,72,"[30290, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70211,BF_Forest_EnemyGroup_05_009,194,194,194,194,110,0,0,72,"[30291, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70212,BF_Forest_EnemyGroup_06_008,194,194,194,194,110,0,0,72,"[30292, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70213,BF_Forest_EnemyGroup_06_009,194,194,194,194,110,0,0,72,"[30293, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70214,BF_Forest_EnemyGroup_07_008,194,194,194,194,110,0,0,69,"[30294, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70215,BF_Forest_EnemyGroup_07_009,194,194,194,194,110,0,0,69,"[30295, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70216,BF_Forest_EnemyGroup_08_008,194,194,194,194,110,0,0,69,"[30296, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70217,BF_Forest_EnemyGroup_08_009,194,194,194,194,110,0,0,69,"[30297, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70218,BF_Forest_EnemyGroup_09_009,194,194,194,194,110,0,0,72,"[30298, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70219,BF_Forest_EnemyGroup_09_010,194,194,194,194,110,0,0,81,"[30299, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70220,BF_HD_Rank02_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30300, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70221,BF_Plain_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30301, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70222,BF_Plain_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30302, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70223,BF_Plain_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30303, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70224,BF_Plain_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30304, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70225,BF_Plain_EnemyGroup_03_009,194,194,194,194,110,0,0,72,"[30305, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70226,BF_Plain_EnemyGroup_03_010,194,194,194,194,110,0,0,72,"[30306, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70227,BF_Plain_EnemyGroup_04_009,194,194,194,194,110,0,0,69,"[30307, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70228,BF_Plain_EnemyGroup_04_010,194,194,194,194,110,0,0,69,"[30308, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70229,BF_Plain_EnemyGroup_05_008,194,194,194,194,110,0,0,72,"[30309, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70230,BF_Plain_EnemyGroup_05_009,194,194,194,194,110,0,0,72,"[30310, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70231,BF_Plain_EnemyGroup_07_008,194,194,194,194,110,0,0,69,"[30311, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70232,BF_Plain_EnemyGroup_07_009,194,194,194,194,110,0,0,69,"[30312, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70233,BF_Plain_EnemyGroup_08_008,194,194,194,194,110,0,0,69,"[30313, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70234,BF_Plain_EnemyGroup_08_009,194,194,194,194,110,0,0,69,"[30314, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70235,BF_Plain_EnemyGroup_09_009,194,194,194,194,110,0,0,72,"[30315, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70236,BF_Plain_EnemyGroup_09_010,194,194,194,194,110,0,0,72,"[30316, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70237,BF_HD_Rank03_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30317, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70238,BF_Sea_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30318, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70239,BF_Sea_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30319, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70240,BF_Sea_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30320, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70241,BF_Sea_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30321, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70242,BF_Sea_EnemyGroup_03_005,194,194,194,194,110,0,0,72,"[30322, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70243,BF_Sea_EnemyGroup_03_006,194,194,194,194,110,0,0,72,"[30323, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70244,BF_Sea_EnemyGroup_04_005,194,194,194,194,110,0,0,72,"[30324, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70245,BF_Sea_EnemyGroup_04_006,194,194,194,194,110,0,0,72,"[30325, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70246,BF_Sea_EnemyGroup_05_008,194,194,194,194,110,0,0,72,"[30326, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70247,BF_Sea_EnemyGroup_05_009,194,194,194,194,110,0,0,72,"[30327, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70248,BF_HD_Rank04_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30328, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70249,BF_Mount_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30329, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70250,BF_Mount_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30330, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70251,BF_Mount_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30331, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70252,BF_Mount_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30332, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70253,BF_Mount_EnemyGroup_03_009,194,194,194,194,110,0,0,72,"[30333, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70254,BF_Mount_EnemyGroup_03_010,194,194,194,194,110,0,0,72,"[30334, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70255,BF_Mount_EnemyGroup_04_009,194,194,194,194,110,0,0,72,"[30335, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70256,BF_Mount_EnemyGroup_04_010,194,194,194,194,110,0,0,72,"[30336, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70257,BF_Mount_EnemyGroup_05_009,194,194,194,194,110,0,0,72,"[30337, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70258,BF_Mount_EnemyGroup_05_010,194,194,194,194,110,0,0,72,"[30338, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70259,BF_Mount_EnemyGroup_06_009,194,194,194,194,110,0,0,72,"[30339, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70260,BF_Mount_EnemyGroup_06_010,194,194,194,194,110,0,0,72,"[30340, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70261,BF_HD_Rank08_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30341, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70262,BF_Desert_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30342, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70263,BF_Desert_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30343, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70264,BF_Desert_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30344, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70265,BF_Desert_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30345, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70266,BF_Desert_EnemyGroup_03_009,194,194,194,194,110,0,0,72,"[30346, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70267,BF_Desert_EnemyGroup_03_010,194,194,194,194,110,0,0,72,"[30347, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70268,BF_HD_Rank07_L_Zako_ENG01,194,194,194,194,67,0,32,63,"[30348, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70269,BF_River_EnemyGroup_01_008,194,194,194,194,110,0,0,72,"[30349, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70270,BF_River_EnemyGroup_01_009,194,194,194,194,110,0,0,72,"[30350, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70271,BF_River_EnemyGroup_02_008,194,194,194,194,110,0,0,72,"[30351, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70272,BF_River_EnemyGroup_02_009,194,194,194,194,110,0,0,72,"[30352, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70273,BF_River_EnemyGroup_03_009,194,194,194,194,110,0,0,72,"[30353, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70274,BF_River_EnemyGroup_03_010,194,194,194,194,110,0,0,72,"[30354, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70275,BF_River_EnemyGroup_04_009,194,194,194,194,110,0,0,81,"[30355, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
