m_id,m_ConditionID,m_OwnerQuest,m_OwnerQuestTask,m_OwnerUniqueChara,m_EventID,m_EnemyID,m_EnemyRaceID,m_ItemID,m_EquipID,m_JobID,m_GenderID,m_InfluenceID,m_TowerTypeID,m_EventFlagVariableID,m_ArenaID,m_EquipType,m_UtcDateTime,m_IntParam,m_StrParam
102380,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505060, 0, 505200, 505210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102381,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505210, 0, 505350, 505360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102382,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505360, 0, 505500, 505510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102383,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505510, 0, 505650, 505660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102384,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505660, 0, 505800, 505810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102385,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505810, 0, 505950, 505960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102386,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 505960, 0, 506100, 506110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102387,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 506110, 0, 506250, 506260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102388,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 506260, 0, 506400, 506410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102389,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 506410, 0, 506550, 506560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102390,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 506560, 0, 506700, 506710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102391,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 506710, 0, 506850, 506860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102392,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 506860, 0, 507000, 507010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102393,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507010, 0, 507150, 507160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102394,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507160, 0, 507300, 507310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102395,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507310, 0, 507450, 507460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102396,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507460, 0, 507600, 507610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102397,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507610, 0, 507750, 507760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102398,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507760, 0, 507900, 507910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102399,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 507910, 0, 508050, 508060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102400,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508060, 0, 508200, 508210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102401,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508210, 0, 508350, 508360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102402,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508360, 0, 508500, 508510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102403,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508510, 0, 508650, 508660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102404,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508660, 0, 508800, 508810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102405,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508810, 0, 508950, 508960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102406,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 508960, 0, 509100, 509110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102407,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 509110, 0, 509250, 509260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102408,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 509260, 0, 509400, 509410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102409,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 509410, 0, 509550, 509560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102410,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 509560, 0, 509700, 509710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102411,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 509710, 0, 509850, 509860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102412,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 509860, 0, 510000, 510010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102413,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510010, 0, 510150, 510160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102414,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510160, 0, 510300, 510310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102415,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510310, 0, 510450, 510460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102416,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510460, 0, 510600, 510610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102417,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510610, 0, 510750, 510760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102418,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510760, 0, 510900, 510910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102419,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 510910, 0, 511050, 511060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102420,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511060, 0, 511200, 511210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102421,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511210, 0, 511350, 511360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102422,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511360, 0, 511500, 511510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102423,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511510, 0, 511650, 511660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102424,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511660, 0, 511800, 511810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102425,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511810, 0, 511950, 511960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102426,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 511960, 0, 512100, 512110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102427,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 512110, 0, 512250, 512260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102428,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 512260, 0, 512400, 512410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102429,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 512410, 0, 512550, 512560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102430,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 512560, 0, 512700, 512710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102431,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 512710, 0, 512850, 512860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102432,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 512860, 0, 513000, 513010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102433,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513010, 0, 513150, 513160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102434,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513160, 0, 513300, 513310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102435,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513310, 0, 513450, 513460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102436,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513460, 0, 513600, 513610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102437,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513610, 0, 513750, 513760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102438,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513760, 0, 513900, 513910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102439,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 513910, 0, 514050, 514060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102440,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514060, 0, 514200, 514210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102441,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514210, 0, 514350, 514360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102442,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514360, 0, 514500, 514510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102443,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514510, 0, 514650, 514660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102444,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514660, 0, 514800, 514810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102445,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514810, 0, 514950, 514960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102446,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 514960, 0, 515100, 515110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102447,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 515110, 0, 515250, 515260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102448,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 515260, 0, 515400, 515410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102449,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 515410, 0, 515550, 515560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102450,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 515560, 0, 515700, 515710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102451,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 515710, 0, 515850, 515860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102452,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 515860, 0, 516000, 516010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102453,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516010, 0, 516150, 516160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102454,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516160, 0, 516300, 516310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102455,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516310, 0, 516450, 516460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102456,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516460, 0, 516600, 516610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102457,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516610, 0, 516750, 516760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102458,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516760, 0, 516900, 516910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102459,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 516910, 0, 517050, 517060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102460,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517060, 0, 517200, 517210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102461,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517210, 0, 517350, 517360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102462,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517360, 0, 517500, 517510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102463,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517510, 0, 517650, 517660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102464,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517660, 0, 517800, 517810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102465,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517810, 0, 517950, 517960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102466,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 517960, 0, 518100, 518110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102467,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 518110, 0, 518250, 518260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102468,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 518260, 0, 518400, 518410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102469,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 518410, 0, 518550, 518560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102470,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 518560, 0, 518700, 518710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102471,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 518710, 0, 518850, 518860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102472,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 518860, 0, 519000, 519010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102473,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519010, 0, 519150, 519160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102474,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519160, 0, 519300, 519310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102475,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519310, 0, 519450, 519460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102476,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519460, 0, 519600, 519610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102477,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519610, 0, 519750, 519760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102478,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519760, 0, 519900, 519910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102479,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 519910, 0, 520050, 520060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102480,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520060, 0, 520200, 520210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102481,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520210, 0, 520350, 520360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102482,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520360, 0, 520500, 520510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102483,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520510, 0, 520650, 520660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102484,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520660, 0, 520800, 520810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102485,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520810, 0, 520950, 520960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102486,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 520960, 0, 521100, 521110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102487,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 521110, 0, 521250, 521260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102488,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 521260, 0, 521400, 521410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102489,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 521410, 0, 521550, 521560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102490,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 521560, 0, 521700, 521710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102491,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 521710, 0, 521850, 521860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102492,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 521860, 0, 522000, 522010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102493,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522010, 0, 522150, 522160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102494,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522160, 0, 522300, 522310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102495,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522310, 0, 522450, 522460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102496,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522460, 0, 522600, 522610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102497,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522610, 0, 522750, 522760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102498,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522760, 0, 522900, 522910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102499,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 522910, 0, 523050, 523060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102500,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523060, 0, 523200, 523210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102501,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523210, 0, 523350, 523360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102502,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523360, 0, 523500, 523510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102503,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523510, 0, 523650, 523660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102504,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523660, 0, 523800, 523810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102505,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523810, 0, 523950, 523960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102506,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 523960, 0, 524100, 524110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102507,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 524110, 0, 524250, 524260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102508,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 524260, 0, 524400, 524410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102509,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 524410, 0, 524550, 524560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102510,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 524560, 0, 524700, 524710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102511,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 524710, 0, 524850, 524860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102512,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 524860, 0, 525000, 525010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102513,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525010, 0, 525150, 525160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102514,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525160, 0, 525300, 525310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102515,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525310, 0, 525450, 525460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102516,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525460, 0, 525600, 525610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102517,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525610, 0, 525750, 525760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102518,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525760, 0, 525900, 525910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102519,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 525910, 0, 526050, 526060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102520,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526060, 0, 526200, 526210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102521,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526210, 0, 526350, 526360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102522,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526360, 0, 526500, 526510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102523,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526510, 0, 526650, 526660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102524,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526660, 0, 526800, 526810, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102525,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526810, 0, 526950, 526960, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102526,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 526960, 0, 527100, 527110, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102527,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 527110, 0, 527250, 527260, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102528,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 527260, 0, 527400, 527410, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102529,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 527410, 0, 527550, 527560, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102530,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 527560, 0, 527700, 527710, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102531,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 527710, 0, 527850, 527860, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102532,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 527860, 0, 528000, 528010, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102533,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528010, 0, 528150, 528160, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102534,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528160, 0, 528300, 528310, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102535,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528310, 0, 528450, 528460, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102536,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528460, 0, 528600, 528610, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102537,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528610, 0, 528750, 528760, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102538,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528760, 0, 528900, 528910, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102539,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 528910, 0, 529050, 529060, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102540,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 529060, 0, 529200, 529210, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102541,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 529210, 0, 529350, 529360, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102542,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 529360, 0, 529500, 529510, 0, 0, 0]","['', '', '', '', '', '', '', '']"
102543,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 529510, 0, 529650, 529660, 0, 0, 0]","['', '', '', '', '', '', '', '']"
