m_id,m_CatMap,m_CatRegion,m_CatVariation,m_CatBlock,m_MapLabel,m_RegionIconTexID,m_RegionText,m_MapText,m_CameraSet,m_LightSet,m_BGM,m_FootSE,m_FootEffect,m_ReverbFlag,m_LanthanumFlag,m_RidingVehicle,m_WorldId,m_Battlemap,m_SubLevelList,m_JoinMap,m_MapPath,m_PathDataPath,m_PlayerAttachEffectTriggers,m_PlayerAttachEffectInvalidConditions,m_PlayerAttachEffectGroups
100083,TP,Plain,N0,D8,Map_TP_Plain_N0_0001_D8,6245,3102,16134,8,1,78967,434,0,194,194,0,0,Map_FB_Forest_N0_1001_A1,"['', '']","[100075, 100082, 100076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_D8,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_D8,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100112,TP,Plain,N0,C2,Map_TP_Plain_N0_0001_C2,6245,3102,16161,1,1,78967,434,0,194,194,0,0,Map_FB_Plain_N0_1001_A1,"['', '']","[100075, 100120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_C2,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_C2,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100102,TP,Plain,N0,F1,Map_TP_Plain_N0_0001_F1,6245,3102,16152,8,1,78967,434,0,194,194,0,0,Map_FB_Snow_N0_1001_A1,"['', '']","[100075, 100103, 100106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_F1,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_F1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100103,TP,Plain,N0,F2,Map_TP_Plain_N0_0001_F2,6245,3102,16153,8,1,78967,434,0,194,194,0,0,Map_FB_Forest_N0_1001_B1,"['', '']","[100075, 100102, 100107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_F2,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_F2,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100104,TP,Plain,N0,F3,Map_TP_Plain_N0_0001_F3,6245,3102,16154,8,1,78967,434,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[100075, 100105, 100107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_F3,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_F3,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100105,TP,Plain,N0,F4,Map_TP_Plain_N0_0001_F4,6245,3102,16155,8,1,78967,434,0,194,194,0,0,Map_FB_Desert_N0_2001_A1,"['', '']","[100075, 100104, 100108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_F4,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_F4,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100163,TP,Plain,N0,F5,Map_TP_Plain_N0_0001_F5,6245,3102,16156,8,1,78967,434,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[100075, 100106, 100108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_F5,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_F5,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100109,TP,Plain,N0,G1,Map_TP_Plain_N0_0001_G1,6245,3102,16160,1,1,78967,434,0,194,194,0,0,Map_DB_Other_R0_0005_A1,"['', '']","[100075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_0001_G1,/Game/Level/PathActor/V1_0_0/Plain/Map_TP_Plain_N0_0001_G1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100133,HP,Plain,N0,H1,Map_HP_Plain_N0_0001_H1,6251,3108,16174,1,1,78967,434,0,194,194,0,0,Map_DB_Plain_N0_0001_H1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_HP_Plain_N0_0001_H1,/Game/Level/PathActor/V1_0_0/Plain/Map_HP_Plain_N0_0001_H1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100154,HP,Plain,N0,H2,Map_HP_Plain_N0_0001_H2,6244,3101,16203,1,1,78967,434,0,194,194,0,0,Map_DB_Plain_N0_0001_H1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_HP_Plain_N0_0001_H2,/Game/Level/PathActor/V1_0_0/Plain/Map_HP_Plain_N0_0001_H2,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100155,HP,Plain,N0,H3,Map_HP_Plain_N0_0001_H3,6245,3102,16204,1,1,78967,434,0,194,194,0,0,Map_DB_Plain_N0_0001_H1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_HP_Plain_N0_0001_H3,/Game/Level/PathActor/V1_0_0/Plain/Map_HP_Plain_N0_0001_H3,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100120,DP,Other,N0,A1,Map_DP_Other_N0_5001_A1,9177,16163,16164,3,3,85243,434,0,194,194,0,0,Map_DB_Other_N0_5001_A1,"['', '']","[100112, 100121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DP_Other_N0_5001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DP_Other_N0_5001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100121,DP,Other,N0,B1,Map_DP_Other_N0_5001_B1,9177,16163,16165,3,3,85243,434,0,194,194,0,0,Map_DB_Other_N0_5001_A1,"['', '']","[100120, 100122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DP_Other_N0_5001_B1,/Game/Level/PathActor/V1_0_0/Other/Map_DP_Other_N0_5001_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100122,DP,Other,N0,C1,Map_DP_Other_N0_5001_C1,9177,16163,16166,3,3,85243,434,0,194,194,0,0,Map_DB_Other_N0_5001_A1,"['', '']","[100112, 100121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DP_Other_N0_5001_C1,/Game/Level/PathActor/V1_0_0/Other/Map_DP_Other_N0_5001_C1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100130,HP,Other,N0,A1,Map_HP_Other_N0_5001_A1,9177,16163,16171,3,3,85243,434,0,194,194,0,0,Map_DB_Other_N0_5001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_HP_Other_N0_5001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_HP_Other_N0_5001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100131,HP,Other,N0,B1,Map_HP_Other_N0_5001_B1,9177,16163,16172,3,3,85243,434,0,194,194,0,0,Map_DB_Other_N0_5001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_HP_Other_N0_5001_B1,/Game/Level/PathActor/V1_0_0/Other/Map_HP_Other_N0_5001_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100132,HP,Other,N0,C1,Map_HP_Other_N0_5001_C1,9177,16163,16173,3,3,85243,434,0,194,194,0,0,Map_DB_Other_N0_5001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_HP_Other_N0_5001_C1,/Game/Level/PathActor/V1_0_0/Other/Map_HP_Other_N0_5001_C1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
137,FB,Cliff,N0,A1,Map_FB_Cliff_N0_1001_A1,6252,0,0,2,2,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Cliff/Map_FB_Cliff_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Cliff/Map_FB_Cliff_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
171,FB,Cliff,N0,A1,Map_FB_Cliff_N0_1002_A1,6252,0,0,2,2,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Cliff/Map_FB_Cliff_N0_1002_A1,/Game/Level/PathActor/V1_0_0/Cliff/Map_FB_Cliff_N0_1002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
144,FB,Desert,N0,A1,Map_FB_Desert_N0_1001_A1,6252,0,0,2,2,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Desert/Map_FB_Desert_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Desert/Map_FB_Desert_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
506,FB,Desert,N0,A1,Map_FB_Desert_N0_2001_A1,6252,0,0,2,2,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Desert/Map_FB_Desert_N0_2001_A1,/Game/Level/PathActor/V1_0_0/Desert/Map_FB_Desert_N0_2001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
139,FB,Forest,N0,A1,Map_FB_Forest_N0_1001_A1,6252,0,0,2,2,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Forest/Map_FB_Forest_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Forest/Map_FB_Forest_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
159,FB,Forest,N0,B1,Map_FB_Forest_N0_1001_B1,6252,0,0,2,2,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Forest/Map_FB_Forest_N0_1001_B1,/Game/Level/PathActor/V1_0_0/Forest/Map_FB_Forest_N0_1001_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
143,FB,Mount,N0,A1,Map_FB_Mount_N0_1001_A1,6252,0,0,2,2,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Mount/Map_FB_Mount_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Mount/Map_FB_Mount_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
141,FB,Plain,N0,A1,Map_FB_Plain_N0_1001_A1,6252,0,0,2,2,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_FB_Plain_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Plain/Map_FB_Plain_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
145,FB,River,N0,A1,Map_FB_River_N0_1001_A1,6252,0,0,2,2,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/River/Map_FB_River_N0_1001_A1,/Game/Level/PathActor/V1_0_0/River/Map_FB_River_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
502,FB,River,N0,A1,Map_FB_River_N0_2001_A1,6252,0,0,3,3,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/River/Map_FB_River_N0_2001_A1,/Game/Level/PathActor/V1_0_0/River/Map_FB_River_N0_2001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
142,FB,Sea,N0,A1,Map_FB_Sea_N0_1001_A1,6252,0,0,2,2,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Sea/Map_FB_Sea_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Sea/Map_FB_Sea_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
505,TB,Sea,N0,A1,Map_TB_Sea_N0_2001_A1,6252,0,0,3,3,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Sea/Map_TB_Sea_N0_2001_A1,/Game/Level/PathActor/V1_0_0/Sea/Map_TB_Sea_N0_2001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
140,FB,Snow,N0,A1,Map_FB_Snow_N0_1001_A1,6252,0,0,2,2,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Snow/Map_FB_Snow_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Snow/Map_FB_Snow_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
166,BB,Other,N0,A1,Map_BB_Other_N0_1001_A1,6252,0,0,3,3,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_BB_Other_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_BB_Other_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
167,BB,Other,N0,A1,Map_BB_Other_N0_1002_A1,6252,0,0,3,3,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_BB_Other_N0_1002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_BB_Other_N0_1002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
168,BB,Other,N0,A1,Map_BB_Other_N0_1003_A1,6252,0,0,3,3,36,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_BB_Other_N0_1003_A1,/Game/Level/PathActor/V1_0_0/Other/Map_BB_Other_N0_1003_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
169,BB,Other,N0,A1,Map_BB_Other_N0_1004_A1,6252,0,0,3,3,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_BB_Other_N0_1004_A1,/Game/Level/PathActor/V1_0_0/Other/Map_BB_Other_N0_1004_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
500,BB,Other,N0,B1,Map_BB_Other_N0_1004_B1,6252,0,0,3,3,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_BB_Other_N0_1004_B1,/Game/Level/PathActor/V1_0_0/Other/Map_BB_Other_N0_1004_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
257,BB,Other,N0,A1,Map_BB_Other_N0_1005_A1,6252,0,0,3,3,39,0,0,194,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_BB_Other_N0_1005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_BB_Other_N0_1005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
504,TB,Other,N0,A1,Map_TB_Other_N0_2050_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_TB_Other_N0_2050_A1,/Game/Level/PathActor/V1_0_0/Other/Map_TB_Other_N0_2050_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
147,DB,Other,H1,A1,Map_DB_Other_H1_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H1_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H1_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
148,DB,Other,H2,A1,Map_DB_Other_H2_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H2_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H2_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
149,DB,Other,H3,A1,Map_DB_Other_H3_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H3_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H3_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
150,DB,Other,C0,A1,Map_DB_Other_C0_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_C0_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_C0_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
151,DB,Other,C1,A1,Map_DB_Other_C1_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_C1_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_C1_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
152,DB,Other,C2,A1,Map_DB_Other_C2_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_C2_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_C2_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
153,DB,Other,C3,A1,Map_DB_Other_C3_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_C3_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_C3_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
154,DB,Other,R0,A1,Map_DB_Other_R0_0001_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_R0_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_R0_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
160,DB,Other,H1,A1,Map_DB_Other_H1_0002_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H1_0002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H1_0002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
161,DB,Other,H2,A1,Map_DB_Other_H2_0002_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H2_0002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H2_0002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
165,DB,Other,R0,A1,Map_DB_Other_R0_0002_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_R0_0002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_R0_0002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100051,DB,Other,R0,B1,Map_DB_Other_R0_0002_B1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_R0_0002_B1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_R0_0002_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
508,DB,Other,C3,A1,Map_DB_Other_C3_0002_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_C3_0002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_C3_0002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
163,DB,Other,H1,A1,Map_DB_Other_H1_0003_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H1_0003_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H1_0003_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
501,DB,Other,R0,A1,Map_DB_Other_R0_0003_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_R0_0003_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_R0_0003_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
